[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
54.437 1.75653e-05 662.93 20195.6 192.186
54.438 1.75663e-05 662.938 20193.6 192.181
54.439 1.75673e-05 662.947 20191.6 192.175
54.44 1.75684e-05 662.955 20189.6 192.17
54.441 1.75694e-05 662.963 20187.6 192.164
54.442 1.75704e-05 662.972 20185.5 192.159
54.443 1.75715e-05 662.98 20183.5 192.153
54.444 1.75725e-05 662.988 20181.5 192.148
54.445 1.75735e-05 662.997 20179.5 192.142
54.446 1.75746e-05 663.005 20177.5 192.137
54.447 1.75756e-05 663.013 20175.5 192.131
54.448 1.75766e-05 663.022 20173.4 192.126
54.449 1.75777e-05 663.03 20171.4 192.12
54.45 1.75787e-05 663.038 20169.4 192.115
54.451 1.75797e-05 663.046 20167.4 192.109
54.452 1.75808e-05 663.055 20165.4 192.104
54.453 1.75818e-05 663.063 20163.4 192.098
54.454 1.75828e-05 663.071 20161.4 192.093
54.455 1.75839e-05 663.08 20159.4 192.087
54.456 1.75849e-05 663.088 20157.3 192.082
54.457 1.75859e-05 663.096 20155.3 192.076
54.458 1.7587e-05 663.105 20153.3 192.071
54.459 1.7588e-05 663.113 20151.3 192.065
54.46 1.7589e-05 663.121 20149.3 192.06
54.461 1.75901e-05 663.13 20147.3 192.055
54.462 1.75911e-05 663.138 20145.3 192.049
54.463 1.75921e-05 663.146 20143.3 192.044
54.464 1.75932e-05 663.154 20141.2 192.038
54.465 1.75942e-05 663.163 20139.2 192.033
54.466 1.75953e-05 663.171 20137.2 192.027
54.467 1.75963e-05 663.179 20135.2 192.022
54.468 1.75973e-05 663.188 20133.2 192.016
54.469 1.75984e-05 663.196 20131.2 192.011
54.47 1.75994e-05 663.204 20129.2 192.005
54.471 1.76004e-05 663.213 20127.2 192
54.472 1.76015e-05 663.221 20125.2 191.994
54.473 1.76025e-05 663.229 20123.1 191.989
54.474 1.76035e-05 663.237 20121.1 191.983
54.475 1.76046e-05 663.246 20119.1 191.978
54.476 1.76056e-05 663.254 20117.1 191.972
54.477 1.76066e-05 663.262 20115.1 191.967
54.478 1.76077e-05 663.271 20113.1 191.961
54.479 1.76087e-05 663.279 20111.1 191.956
54.48 1.76097e-05 663.287 20109.1 191.95
54.481 1.76108e-05 663.296 20107.1 191.945
54.482 1.76118e-05 663.304 20105.1 191.939
54.483 1.76129e-05 663.312 20103.1 191.934
54.484 1.76139e-05 663.32 20101 191.929
54.485 1.76149e-05 663.329 20099 191.923
54.486 1.7616e-05 663.337 20097 191.918
54.487 1.7617e-05 663.345 20095 191.912
54.488 1.7618e-05 663.354 20093 191.907
54.489 1.76191e-05 663.362 20091 191.901
54.49 1.76201e-05 663.37 20089 191.896
54.491 1.76211e-05 663.378 20087 191.89
54.492 1.76222e-05 663.387 20085 191.885
54.493 1.76232e-05 663.395 20083 191.879
54.494 1.76243e-05 663.403 20081 191.874
54.495 1.76253e-05 663.412 20079 191.868
54.496 1.76263e-05 663.42 20077 191.863
54.497 1.76274e-05 663.428 20075 191.857
54.498 1.76284e-05 663.437 20073 191.852
54.499 1.76294e-05 663.445 20071 191.846
54.5 1.76305e-05 663.453 20069 191.841
54.501 1.76315e-05 663.461 20066.9 191.835
54.502 1.76326e-05 663.47 20064.9 191.83
54.503 1.76336e-05 663.478 20062.9 191.824
54.504 1.76346e-05 663.486 20060.9 191.819
54.505 1.76357e-05 663.495 20058.9 191.814
54.506 1.76367e-05 663.503 20056.9 191.808
54.507 1.76377e-05 663.511 20054.9 191.803
54.508 1.76388e-05 663.519 20052.9 191.797
54.509 1.76398e-05 663.528 20050.9 191.792
54.51 1.76409e-05 663.536 20048.9 191.786
54.511 1.76419e-05 663.544 20046.9 191.781
54.512 1.76429e-05 663.553 20044.9 191.775
54.513 1.7644e-05 663.561 20042.9 191.77
54.514 1.7645e-05 663.569 20040.9 191.764
54.515 1.76461e-05 663.577 20038.9 191.759
54.516 1.76471e-05 663.586 20036.9 191.753
54.517 1.76481e-05 663.594 20034.9 191.748
54.518 1.76492e-05 663.602 20032.9 191.742
54.519 1.76502e-05 663.611 20030.9 191.737
54.52 1.76512e-05 663.619 20028.9 191.731
54.521 1.76523e-05 663.627 20026.9 191.726
54.522 1.76533e-05 663.635 20024.9 191.72
54.523 1.76544e-05 663.644 20022.9 191.715
54.524 1.76554e-05 663.652 20020.9 191.71
54.525 1.76564e-05 663.66 20018.9 191.704
54.526 1.76575e-05 663.669 20016.9 191.699
54.527 1.76585e-05 663.677 20014.9 191.693
54.528 1.76596e-05 663.685 20012.9 191.688
54.529 1.76606e-05 663.693 20010.9 191.682
54.53 1.76616e-05 663.702 20008.9 191.677
54.531 1.76627e-05 663.71 20006.9 191.671
54.532 1.76637e-05 663.718 20004.9 191.666
54.533 1.76648e-05 663.727 20002.9 191.66
54.534 1.76658e-05 663.735 20000.9 191.655
54.535 1.76668e-05 663.743 19998.9 191.649
54.536 1.76679e-05 663.751 19996.9 191.644
54.537 1.76689e-05 663.76 19994.9 191.638
54.538 1.767e-05 663.768 19992.9 191.633
54.539 1.7671e-05 663.776 19990.9 191.628
54.54 1.7672e-05 663.784 19988.9 191.622
54.541 1.76731e-05 663.793 19986.9 191.617
54.542 1.76741e-05 663.801 19984.9 191.611
54.543 1.76752e-05 663.809 19982.9 191.606
54.544 1.76762e-05 663.818 19980.9 191.6
54.545 1.76772e-05 663.826 19978.9 191.595
54.546 1.76783e-05 663.834 19977 191.589
54.547 1.76793e-05 663.842 19975 191.584
54.548 1.76804e-05 663.851 19973 191.578
54.549 1.76814e-05 663.859 19971 191.573
54.55 1.76824e-05 663.867 19969 191.567
54.551 1.76835e-05 663.876 19967 191.562
54.552 1.76845e-05 663.884 19965 191.556
54.553 1.76856e-05 663.892 19963 191.551
54.554 1.76866e-05 663.9 19961 191.545
54.555 1.76877e-05 663.909 19959 191.54
54.556 1.76887e-05 663.917 19957 191.535
54.557 1.76897e-05 663.925 19955 191.529
54.558 1.76908e-05 663.933 19953 191.524
54.559 1.76918e-05 663.942 19951 191.518
54.56 1.76929e-05 663.95 19949 191.513
54.561 1.76939e-05 663.958 19947 191.507
54.562 1.76949e-05 663.966 19945.1 191.502
54.563 1.7696e-05 663.975 19943.1 191.496
54.564 1.7697e-05 663.983 19941.1 191.491
54.565 1.76981e-05 663.991 19939.1 191.485
54.566 1.76991e-05 664 19937.1 191.48
54.567 1.77002e-05 664.008 19935.1 191.474
54.568 1.77012e-05 664.016 19933.1 191.469
54.569 1.77022e-05 664.024 19931.1 191.464
54.57 1.77033e-05 664.033 19929.1 191.458
54.571 1.77043e-05 664.041 19927.1 191.453
54.572 1.77054e-05 664.049 19925.1 191.447
54.573 1.77064e-05 664.057 19923.1 191.442
54.574 1.77075e-05 664.066 19921.2 191.436
54.575 1.77085e-05 664.074 19919.2 191.431
54.576 1.77095e-05 664.082 19917.2 191.425
54.577 1.77106e-05 664.091 19915.2 191.42
54.578 1.77116e-05 664.099 19913.2 191.414
54.579 1.77127e-05 664.107 19911.2 191.409
54.58 1.77137e-05 664.115 19909.2 191.403
54.581 1.77148e-05 664.124 19907.2 191.398
54.582 1.77158e-05 664.132 19905.2 191.392
54.583 1.77168e-05 664.14 19903.3 191.387
54.584 1.77179e-05 664.148 19901.3 191.382
54.585 1.77189e-05 664.157 19899.3 191.376
54.586 1.772e-05 664.165 19897.3 191.371
54.587 1.7721e-05 664.173 19895.3 191.365
54.588 1.77221e-05 664.181 19893.3 191.36
54.589 1.77231e-05 664.19 19891.3 191.354
54.59 1.77242e-05 664.198 19889.3 191.349
54.591 1.77252e-05 664.206 19887.4 191.343
54.592 1.77262e-05 664.214 19885.4 191.338
54.593 1.77273e-05 664.223 19883.4 191.332
54.594 1.77283e-05 664.231 19881.4 191.327
54.595 1.77294e-05 664.239 19879.4 191.321
54.596 1.77304e-05 664.247 19877.4 191.316
54.597 1.77315e-05 664.256 19875.4 191.311
54.598 1.77325e-05 664.264 19873.5 191.305
54.599 1.77336e-05 664.272 19871.5 191.3
54.6 1.77346e-05 664.281 19869.5 191.294
54.601 1.77356e-05 664.289 19867.5 191.289
54.602 1.77367e-05 664.297 19865.5 191.283
54.603 1.77377e-05 664.305 19863.5 191.278
54.604 1.77388e-05 664.314 19861.5 191.272
54.605 1.77398e-05 664.322 19859.6 191.267
54.606 1.77409e-05 664.33 19857.6 191.261
54.607 1.77419e-05 664.338 19855.6 191.256
54.608 1.7743e-05 664.347 19853.6 191.251
54.609 1.7744e-05 664.355 19851.6 191.245
54.61 1.77451e-05 664.363 19849.6 191.24
54.611 1.77461e-05 664.371 19847.7 191.234
54.612 1.77471e-05 664.38 19845.7 191.229
54.613 1.77482e-05 664.388 19843.7 191.223
54.614 1.77492e-05 664.396 19841.7 191.218
54.615 1.77503e-05 664.404 19839.7 191.212
54.616 1.77513e-05 664.413 19837.8 191.207
54.617 1.77524e-05 664.421 19835.8 191.201
54.618 1.77534e-05 664.429 19833.8 191.196
54.619 1.77545e-05 664.437 19831.8 191.19
54.62 1.77555e-05 664.446 19829.8 191.185
54.621 1.77566e-05 664.454 19827.8 191.18
54.622 1.77576e-05 664.462 19825.9 191.174
54.623 1.77587e-05 664.47 19823.9 191.169
54.624 1.77597e-05 664.479 19821.9 191.163
54.625 1.77607e-05 664.487 19819.9 191.158
54.626 1.77618e-05 664.495 19817.9 191.152
54.627 1.77628e-05 664.503 19816 191.147
54.628 1.77639e-05 664.512 19814 191.141
54.629 1.77649e-05 664.52 19812 191.136
54.63 1.7766e-05 664.528 19810 191.13
54.631 1.7767e-05 664.536 19808 191.125
54.632 1.77681e-05 664.545 19806.1 191.12
54.633 1.77691e-05 664.553 19804.1 191.114
54.634 1.77702e-05 664.561 19802.1 191.109
54.635 1.77712e-05 664.569 19800.1 191.103
54.636 1.77723e-05 664.578 19798.2 191.098
54.637 1.77733e-05 664.586 19796.2 191.092
54.638 1.77744e-05 664.594 19794.2 191.087
54.639 1.77754e-05 664.602 19792.2 191.081
54.64 1.77765e-05 664.611 19790.2 191.076
54.641 1.77775e-05 664.619 19788.3 191.07
54.642 1.77786e-05 664.627 19786.3 191.065
54.643 1.77796e-05 664.635 19784.3 191.06
54.644 1.77807e-05 664.644 19782.3 191.054
54.645 1.77817e-05 664.652 19780.4 191.049
54.646 1.77827e-05 664.66 19778.4 191.043
54.647 1.77838e-05 664.668 19776.4 191.038
54.648 1.77848e-05 664.677 19774.4 191.032
54.649 1.77859e-05 664.685 19772.5 191.027
54.65 1.77869e-05 664.693 19770.5 191.021
54.651 1.7788e-05 664.701 19768.5 191.016
54.652 1.7789e-05 664.71 19766.5 191.01
54.653 1.77901e-05 664.718 19764.6 191.005
54.654 1.77911e-05 664.726 19762.6 191
54.655 1.77922e-05 664.734 19760.6 190.994
54.656 1.77932e-05 664.742 19758.6 190.989
54.657 1.77943e-05 664.751 19756.7 190.983
54.658 1.77953e-05 664.759 19754.7 190.978
54.659 1.77964e-05 664.767 19752.7 190.972
54.66 1.77974e-05 664.775 19750.7 190.967
54.661 1.77985e-05 664.784 19748.8 190.961
54.662 1.77995e-05 664.792 19746.8 190.956
54.663 1.78006e-05 664.8 19744.8 190.951
54.664 1.78016e-05 664.808 19742.9 190.945
54.665 1.78027e-05 664.817 19740.9 190.94
54.666 1.78037e-05 664.825 19738.9 190.934
54.667 1.78048e-05 664.833 19736.9 190.929
54.668 1.78058e-05 664.841 19735 190.923
54.669 1.78069e-05 664.85 19733 190.918
54.67 1.78079e-05 664.858 19731 190.912
54.671 1.7809e-05 664.866 19729.1 190.907
54.672 1.781e-05 664.874 19727.1 190.901
54.673 1.78111e-05 664.882 19725.1 190.896
54.674 1.78121e-05 664.891 19723.1 190.891
54.675 1.78132e-05 664.899 19721.2 190.885
54.676 1.78142e-05 664.907 19719.2 190.88
54.677 1.78153e-05 664.915 19717.2 190.874
54.678 1.78163e-05 664.924 19715.3 190.869
54.679 1.78174e-05 664.932 19713.3 190.863
54.68 1.78184e-05 664.94 19711.3 190.858
54.681 1.78195e-05 664.948 19709.3 190.852
54.682 1.78205e-05 664.957 19707.4 190.847
54.683 1.78216e-05 664.965 19705.4 190.842
54.684 1.78226e-05 664.973 19703.4 190.836
54.685 1.78237e-05 664.981 19701.5 190.831
54.686 1.78247e-05 664.99 19699.5 190.825
54.687 1.78258e-05 664.998 19697.5 190.82
54.688 1.78268e-05 665.006 19695.6 190.814
54.689 1.78279e-05 665.014 19693.6 190.809
54.69 1.78289e-05 665.022 19691.6 190.803
54.691 1.783e-05 665.031 19689.7 190.798
54.692 1.78311e-05 665.039 19687.7 190.793
54.693 1.78321e-05 665.047 19685.7 190.787
54.694 1.78332e-05 665.055 19683.8 190.782
54.695 1.78342e-05 665.064 19681.8 190.776
54.696 1.78353e-05 665.072 19679.8 190.771
54.697 1.78363e-05 665.08 19677.9 190.765
54.698 1.78374e-05 665.088 19675.9 190.76
54.699 1.78384e-05 665.096 19673.9 190.754
54.7 1.78395e-05 665.105 19672 190.749
54.701 1.78405e-05 665.113 19670 190.743
54.702 1.78416e-05 665.121 19668 190.738
54.703 1.78426e-05 665.129 19666.1 190.733
54.704 1.78437e-05 665.138 19664.1 190.727
54.705 1.78447e-05 665.146 19662.1 190.722
54.706 1.78458e-05 665.154 19660.2 190.716
54.707 1.78468e-05 665.162 19658.2 190.711
54.708 1.78479e-05 665.17 19656.3 190.705
54.709 1.78489e-05 665.179 19654.3 190.7
54.71 1.785e-05 665.187 19652.3 190.694
54.711 1.78511e-05 665.195 19650.4 190.689
54.712 1.78521e-05 665.203 19648.4 190.684
54.713 1.78532e-05 665.212 19646.4 190.678
54.714 1.78542e-05 665.22 19644.5 190.673
54.715 1.78553e-05 665.228 19642.5 190.667
54.716 1.78563e-05 665.236 19640.5 190.662
54.717 1.78574e-05 665.244 19638.6 190.656
54.718 1.78584e-05 665.253 19636.6 190.651
54.719 1.78595e-05 665.261 19634.7 190.646
54.72 1.78605e-05 665.269 19632.7 190.64
54.721 1.78616e-05 665.277 19630.7 190.635
54.722 1.78626e-05 665.286 19628.8 190.629
54.723 1.78637e-05 665.294 19626.8 190.624
54.724 1.78647e-05 665.302 19624.9 190.618
54.725 1.78658e-05 665.31 19622.9 190.613
54.726 1.78669e-05 665.318 19620.9 190.607
54.727 1.78679e-05 665.327 19619 190.602
54.728 1.7869e-05 665.335 19617 190.597
54.729 1.787e-05 665.343 19615.1 190.591
54.73 1.78711e-05 665.351 19613.1 190.586
54.731 1.78721e-05 665.36 19611.1 190.58
54.732 1.78732e-05 665.368 19609.2 190.575
54.733 1.78742e-05 665.376 19607.2 190.569
54.734 1.78753e-05 665.384 19605.3 190.564
54.735 1.78764e-05 665.392 19603.3 190.558
54.736 1.78774e-05 665.401 19601.3 190.553
54.737 1.78785e-05 665.409 19599.4 190.548
54.738 1.78795e-05 665.417 19597.4 190.542
54.739 1.78806e-05 665.425 19595.5 190.537
54.74 1.78816e-05 665.433 19593.5 190.531
54.741 1.78827e-05 665.442 19591.5 190.526
54.742 1.78837e-05 665.45 19589.6 190.52
54.743 1.78848e-05 665.458 19587.6 190.515
54.744 1.78858e-05 665.466 19585.7 190.509
54.745 1.78869e-05 665.475 19583.7 190.504
54.746 1.7888e-05 665.483 19581.8 190.499
54.747 1.7889e-05 665.491 19579.8 190.493
54.748 1.78901e-05 665.499 19577.9 190.488
54.749 1.78911e-05 665.507 19575.9 190.482
54.75 1.78922e-05 665.516 19573.9 190.477
54.751 1.78932e-05 665.524 19572 190.471
54.752 1.78943e-05 665.532 19570 190.466
54.753 1.78954e-05 665.54 19568.1 190.461
54.754 1.78964e-05 665.548 19566.1 190.455
54.755 1.78975e-05 665.557 19564.2 190.45
54.756 1.78985e-05 665.565 19562.2 190.444
54.757 1.78996e-05 665.573 19560.3 190.439
54.758 1.79006e-05 665.581 19558.3 190.433
54.759 1.79017e-05 665.589 19556.3 190.428
54.76 1.79028e-05 665.598 19554.4 190.422
54.761 1.79038e-05 665.606 19552.4 190.417
54.762 1.79049e-05 665.614 19550.5 190.412
54.763 1.79059e-05 665.622 19548.5 190.406
54.764 1.7907e-05 665.63 19546.6 190.401
54.765 1.7908e-05 665.639 19544.6 190.395
54.766 1.79091e-05 665.647 19542.7 190.39
54.767 1.79102e-05 665.655 19540.7 190.384
54.768 1.79112e-05 665.663 19538.8 190.379
54.769 1.79123e-05 665.671 19536.8 190.374
54.77 1.79133e-05 665.68 19534.9 190.368
54.771 1.79144e-05 665.688 19532.9 190.363
54.772 1.79154e-05 665.696 19531 190.357
54.773 1.79165e-05 665.704 19529 190.352
54.774 1.79176e-05 665.712 19527.1 190.346
54.775 1.79186e-05 665.721 19525.1 190.341
54.776 1.79197e-05 665.729 19523.2 190.336
54.777 1.79207e-05 665.737 19521.2 190.33
54.778 1.79218e-05 665.745 19519.3 190.325
54.779 1.79228e-05 665.754 19517.3 190.319
54.78 1.79239e-05 665.762 19515.4 190.314
54.781 1.7925e-05 665.77 19513.4 190.308
54.782 1.7926e-05 665.778 19511.5 190.303
54.783 1.79271e-05 665.786 19509.5 190.297
54.784 1.79281e-05 665.794 19507.6 190.292
54.785 1.79292e-05 665.803 19505.6 190.287
54.786 1.79303e-05 665.811 19503.7 190.281
54.787 1.79313e-05 665.819 19501.7 190.276
54.788 1.79324e-05 665.827 19499.8 190.27
54.789 1.79334e-05 665.835 19497.8 190.265
54.79 1.79345e-05 665.844 19495.9 190.259
54.791 1.79356e-05 665.852 19493.9 190.254
54.792 1.79366e-05 665.86 19492 190.249
54.793 1.79377e-05 665.868 19490 190.243
54.794 1.79387e-05 665.876 19488.1 190.238
54.795 1.79398e-05 665.885 19486.1 190.232
54.796 1.79409e-05 665.893 19484.2 190.227
54.797 1.79419e-05 665.901 19482.2 190.221
54.798 1.7943e-05 665.909 19480.3 190.216
54.799 1.7944e-05 665.917 19478.3 190.211
54.8 1.79451e-05 665.926 19476.4 190.205
54.801 1.79462e-05 665.934 19474.4 190.2
54.802 1.79472e-05 665.942 19472.5 190.194
54.803 1.79483e-05 665.95 19470.6 190.189
54.804 1.79493e-05 665.958 19468.6 190.183
54.805 1.79504e-05 665.967 19466.7 190.178
54.806 1.79515e-05 665.975 19464.7 190.173
54.807 1.79525e-05 665.983 19462.8 190.167
54.808 1.79536e-05 665.991 19460.8 190.162
54.809 1.79546e-05 665.999 19458.9 190.156
54.81 1.79557e-05 666.008 19456.9 190.151
54.811 1.79568e-05 666.016 19455 190.145
54.812 1.79578e-05 666.024 19453 190.14
54.813 1.79589e-05 666.032 19451.1 190.135
54.814 1.79599e-05 666.04 19449.2 190.129
54.815 1.7961e-05 666.048 19447.2 190.124
54.816 1.79621e-05 666.057 19445.3 190.118
54.817 1.79631e-05 666.065 19443.3 190.113
54.818 1.79642e-05 666.073 19441.4 190.107
54.819 1.79652e-05 666.081 19439.4 190.102
54.82 1.79663e-05 666.089 19437.5 190.097
54.821 1.79674e-05 666.098 19435.6 190.091
54.822 1.79684e-05 666.106 19433.6 190.086
54.823 1.79695e-05 666.114 19431.7 190.08
54.824 1.79706e-05 666.122 19429.7 190.075
54.825 1.79716e-05 666.13 19427.8 190.069
54.826 1.79727e-05 666.139 19425.9 190.064
54.827 1.79737e-05 666.147 19423.9 190.059
54.828 1.79748e-05 666.155 19422 190.053
54.829 1.79759e-05 666.163 19420 190.048
54.83 1.79769e-05 666.171 19418.1 190.042
54.831 1.7978e-05 666.179 19416.1 190.037
54.832 1.79791e-05 666.188 19414.2 190.031
54.833 1.79801e-05 666.196 19412.3 190.026
54.834 1.79812e-05 666.204 19410.3 190.021
54.835 1.79822e-05 666.212 19408.4 190.015
54.836 1.79833e-05 666.22 19406.5 190.01
54.837 1.79844e-05 666.229 19404.5 190.004
54.838 1.79854e-05 666.237 19402.6 189.999
54.839 1.79865e-05 666.245 19400.6 189.993
54.84 1.79876e-05 666.253 19398.7 189.988
54.841 1.79886e-05 666.261 19396.8 189.983
54.842 1.79897e-05 666.269 19394.8 189.977
54.843 1.79907e-05 666.278 19392.9 189.972
54.844 1.79918e-05 666.286 19390.9 189.966
54.845 1.79929e-05 666.294 19389 189.961
54.846 1.79939e-05 666.302 19387.1 189.956
54.847 1.7995e-05 666.31 19385.1 189.95
54.848 1.79961e-05 666.319 19383.2 189.945
54.849 1.79971e-05 666.327 19381.3 189.939
54.85 1.79982e-05 666.335 19379.3 189.934
54.851 1.79993e-05 666.343 19377.4 189.928
54.852 1.80003e-05 666.351 19375.4 189.923
54.853 1.80014e-05 666.359 19373.5 189.918
54.854 1.80024e-05 666.368 19371.6 189.912
54.855 1.80035e-05 666.376 19369.6 189.907
54.856 1.80046e-05 666.384 19367.7 189.901
54.857 1.80056e-05 666.392 19365.8 189.896
54.858 1.80067e-05 666.4 19363.8 189.89
54.859 1.80078e-05 666.408 19361.9 189.885
54.86 1.80088e-05 666.417 19360 189.88
54.861 1.80099e-05 666.425 19358 189.874
54.862 1.8011e-05 666.433 19356.1 189.869
54.863 1.8012e-05 666.441 19354.2 189.863
54.864 1.80131e-05 666.449 19352.2 189.858
54.865 1.80142e-05 666.457 19350.3 189.852
54.866 1.80152e-05 666.466 19348.4 189.847
54.867 1.80163e-05 666.474 19346.4 189.842
54.868 1.80173e-05 666.482 19344.5 189.836
54.869 1.80184e-05 666.49 19342.6 189.831
54.87 1.80195e-05 666.498 19340.6 189.825
54.871 1.80205e-05 666.507 19338.7 189.82
54.872 1.80216e-05 666.515 19336.8 189.815
54.873 1.80227e-05 666.523 19334.8 189.809
54.874 1.80237e-05 666.531 19332.9 189.804
54.875 1.80248e-05 666.539 19331 189.798
54.876 1.80259e-05 666.547 19329 189.793
54.877 1.80269e-05 666.556 19327.1 189.787
54.878 1.8028e-05 666.564 19325.2 189.782
54.879 1.80291e-05 666.572 19323.2 189.777
54.88 1.80301e-05 666.58 19321.3 189.771
54.881 1.80312e-05 666.588 19319.4 189.766
54.882 1.80323e-05 666.596 19317.4 189.76
54.883 1.80333e-05 666.605 19315.5 189.755
54.884 1.80344e-05 666.613 19313.6 189.75
54.885 1.80355e-05 666.621 19311.7 189.744
54.886 1.80365e-05 666.629 19309.7 189.739
54.887 1.80376e-05 666.637 19307.8 189.733
54.888 1.80387e-05 666.645 19305.9 189.728
54.889 1.80397e-05 666.654 19303.9 189.722
54.89 1.80408e-05 666.662 19302 189.717
54.891 1.80419e-05 666.67 19300.1 189.712
54.892 1.80429e-05 666.678 19298.1 189.706
54.893 1.8044e-05 666.686 19296.2 189.701
54.894 1.80451e-05 666.694 19294.3 189.695
54.895 1.80461e-05 666.703 19292.4 189.69
54.896 1.80472e-05 666.711 19290.4 189.685
54.897 1.80483e-05 666.719 19288.5 189.679
54.898 1.80493e-05 666.727 19286.6 189.674
54.899 1.80504e-05 666.735 19284.7 189.668
54.9 1.80515e-05 666.743 19282.7 189.663
54.901 1.80525e-05 666.751 19280.8 189.657
54.902 1.80536e-05 666.76 19278.9 189.652
54.903 1.80547e-05 666.768 19276.9 189.647
54.904 1.80557e-05 666.776 19275 189.641
54.905 1.80568e-05 666.784 19273.1 189.636
54.906 1.80579e-05 666.792 19271.2 189.63
54.907 1.80589e-05 666.8 19269.2 189.625
54.908 1.806e-05 666.809 19267.3 189.62
54.909 1.80611e-05 666.817 19265.4 189.614
54.91 1.80622e-05 666.825 19263.5 189.609
54.911 1.80632e-05 666.833 19261.5 189.603
54.912 1.80643e-05 666.841 19259.6 189.598
54.913 1.80654e-05 666.849 19257.7 189.592
54.914 1.80664e-05 666.858 19255.8 189.587
54.915 1.80675e-05 666.866 19253.8 189.582
54.916 1.80686e-05 666.874 19251.9 189.576
54.917 1.80696e-05 666.882 19250 189.571
54.918 1.80707e-05 666.89 19248.1 189.565
54.919 1.80718e-05 666.898 19246.1 189.56
54.92 1.80728e-05 666.906 19244.2 189.555
54.921 1.80739e-05 666.915 19242.3 189.549
54.922 1.8075e-05 666.923 19240.4 189.544
54.923 1.8076e-05 666.931 19238.5 189.538
54.924 1.80771e-05 666.939 19236.5 189.533
54.925 1.80782e-05 666.947 19234.6 189.528
54.926 1.80793e-05 666.955 19232.7 189.522
54.927 1.80803e-05 666.964 19230.8 189.517
54.928 1.80814e-05 666.972 19228.8 189.511
54.929 1.80825e-05 666.98 19226.9 189.506
54.93 1.80835e-05 666.988 19225 189.5
54.931 1.80846e-05 666.996 19223.1 189.495
54.932 1.80857e-05 667.004 19221.2 189.49
54.933 1.80867e-05 667.012 19219.2 189.484
54.934 1.80878e-05 667.021 19217.3 189.479
54.935 1.80889e-05 667.029 19215.4 189.473
54.936 1.809e-05 667.037 19213.5 189.468
54.937 1.8091e-05 667.045 19211.6 189.463
54.938 1.80921e-05 667.053 19209.6 189.457
54.939 1.80932e-05 667.061 19207.7 189.452
54.94 1.80942e-05 667.069 19205.8 189.446
54.941 1.80953e-05 667.078 19203.9 189.441
54.942 1.80964e-05 667.086 19202 189.436
54.943 1.80975e-05 667.094 19200 189.43
54.944 1.80985e-05 667.102 19198.1 189.425
54.945 1.80996e-05 667.11 19196.2 189.419
54.946 1.81007e-05 667.118 19194.3 189.414
54.947 1.81017e-05 667.127 19192.4 189.408
54.948 1.81028e-05 667.135 19190.4 189.403
54.949 1.81039e-05 667.143 19188.5 189.398
54.95 1.81049e-05 667.151 19186.6 189.392
54.951 1.8106e-05 667.159 19184.7 189.387
54.952 1.81071e-05 667.167 19182.8 189.381
54.953 1.81082e-05 667.175 19180.9 189.376
54.954 1.81092e-05 667.184 19178.9 189.371
54.955 1.81103e-05 667.192 19177 189.365
54.956 1.81114e-05 667.2 19175.1 189.36
54.957 1.81125e-05 667.208 19173.2 189.354
54.958 1.81135e-05 667.216 19171.3 189.349
54.959 1.81146e-05 667.224 19169.4 189.344
54.96 1.81157e-05 667.232 19167.4 189.338
54.961 1.81167e-05 667.241 19165.5 189.333
54.962 1.81178e-05 667.249 19163.6 189.327
54.963 1.81189e-05 667.257 19161.7 189.322
54.964 1.812e-05 667.265 19159.8 189.317
54.965 1.8121e-05 667.273 19157.9 189.311
54.966 1.81221e-05 667.281 19155.9 189.306
54.967 1.81232e-05 667.289 19154 189.3
54.968 1.81242e-05 667.298 19152.1 189.295
54.969 1.81253e-05 667.306 19150.2 189.29
54.97 1.81264e-05 667.314 19148.3 189.284
54.971 1.81275e-05 667.322 19146.4 189.279
54.972 1.81285e-05 667.33 19144.5 189.273
54.973 1.81296e-05 667.338 19142.6 189.268
54.974 1.81307e-05 667.346 19140.6 189.262
54.975 1.81318e-05 667.354 19138.7 189.257
54.976 1.81328e-05 667.363 19136.8 189.252
54.977 1.81339e-05 667.371 19134.9 189.246
54.978 1.8135e-05 667.379 19133 189.241
54.979 1.81361e-05 667.387 19131.1 189.235
54.98 1.81371e-05 667.395 19129.2 189.23
54.981 1.81382e-05 667.403 19127.3 189.225
54.982 1.81393e-05 667.411 19125.3 189.219
54.983 1.81403e-05 667.42 19123.4 189.214
54.984 1.81414e-05 667.428 19121.5 189.208
54.985 1.81425e-05 667.436 19119.6 189.203
54.986 1.81436e-05 667.444 19117.7 189.198
54.987 1.81446e-05 667.452 19115.8 189.192
54.988 1.81457e-05 667.46 19113.9 189.187
54.989 1.81468e-05 667.468 19112 189.181
54.99 1.81479e-05 667.476 19110.1 189.176
54.991 1.81489e-05 667.485 19108.1 189.171
54.992 1.815e-05 667.493 19106.2 189.165
54.993 1.81511e-05 667.501 19104.3 189.16
54.994 1.81522e-05 667.509 19102.4 189.154
54.995 1.81532e-05 667.517 19100.5 189.149
54.996 1.81543e-05 667.525 19098.6 189.144
54.997 1.81554e-05 667.533 19096.7 189.138
54.998 1.81565e-05 667.542 19094.8 189.133
54.999 1.81575e-05 667.55 19092.9 189.127
55 1.81586e-05 667.558 19091 189.122
