[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
38.62 5.51418e-05 1035.31 3346.05 143.37
38.63 5.51649e-05 1035.35 3344.06 143.35
38.64 5.51879e-05 1035.39 3342.07 143.33
38.65 5.52109e-05 1035.43 3340.09 143.31
38.66 5.5234e-05 1035.47 3338.1 143.289
38.67 5.5257e-05 1035.5 3336.12 143.269
38.68 5.52801e-05 1035.54 3334.14 143.249
38.69 5.53031e-05 1035.58 3332.16 143.229
38.7 5.53262e-05 1035.62 3330.19 143.209
38.71 5.53493e-05 1035.66 3328.21 143.189
38.72 5.53724e-05 1035.69 3326.24 143.169
38.73 5.53954e-05 1035.73 3324.27 143.149
38.74 5.54185e-05 1035.77 3322.3 143.129
38.75 5.54416e-05 1035.81 3320.33 143.109
38.76 5.54647e-05 1035.85 3318.36 143.089
38.77 5.54878e-05 1035.88 3316.39 143.069
38.78 5.55109e-05 1035.92 3314.43 143.05
38.79 5.5534e-05 1035.96 3312.47 143.03
38.8 5.55571e-05 1036 3310.51 143.01
38.81 5.55803e-05 1036.03 3308.55 142.99
38.82 5.56034e-05 1036.07 3306.59 142.97
38.83 5.56265e-05 1036.11 3304.63 142.95
38.84 5.56496e-05 1036.15 3302.68 142.93
38.85 5.56728e-05 1036.18 3300.73 142.91
38.86 5.56959e-05 1036.22 3298.78 142.89
38.87 5.57191e-05 1036.26 3296.83 142.87
38.88 5.57422e-05 1036.3 3294.88 142.85
38.89 5.57654e-05 1036.34 3292.93 142.831
38.9 5.57886e-05 1036.37 3290.99 142.811
38.91 5.58117e-05 1036.41 3289.05 142.791
38.92 5.58349e-05 1036.45 3287.1 142.771
38.93 5.58581e-05 1036.49 3285.16 142.751
38.94 5.58812e-05 1036.52 3283.23 142.731
38.95 5.59044e-05 1036.56 3281.29 142.711
38.96 5.59276e-05 1036.6 3279.35 142.692
38.97 5.59508e-05 1036.64 3277.42 142.672
38.98 5.5974e-05 1036.67 3275.49 142.652
38.99 5.59972e-05 1036.71 3273.56 142.632
39 5.60204e-05 1036.75 3271.63 142.612
39.01 5.60437e-05 1036.78 3269.7 142.593
39.02 5.60669e-05 1036.82 3267.77 142.573
39.03 5.60901e-05 1036.86 3265.85 142.553
39.04 5.61133e-05 1036.9 3263.93 142.533
39.05 5.61366e-05 1036.93 3262.01 142.514
39.06 5.61598e-05 1036.97 3260.09 142.494
39.07 5.6183e-05 1037.01 3258.17 142.474
39.08 5.62063e-05 1037.05 3256.25 142.454
39.09 5.62296e-05 1037.08 3254.34 142.435
39.1 5.62528e-05 1037.12 3252.42 142.415
39.11 5.62761e-05 1037.16 3250.51 142.395
39.12 5.62993e-05 1037.2 3248.6 142.375
39.13 5.63226e-05 1037.23 3246.69 142.356
39.14 5.63459e-05 1037.27 3244.79 142.336
39.15 5.63692e-05 1037.31 3242.88 142.316
39.16 5.63925e-05 1037.34 3240.98 142.297
39.17 5.64158e-05 1037.38 3239.08 142.277
39.18 5.64391e-05 1037.42 3237.17 142.257
39.19 5.64624e-05 1037.46 3235.28 142.238
39.2 5.64857e-05 1037.49 3233.38 142.218
39.21 5.6509e-05 1037.53 3231.48 142.198
39.22 5.65323e-05 1037.57 3229.59 142.179
39.23 5.65556e-05 1037.6 3227.69 142.159
39.24 5.65789e-05 1037.64 3225.8 142.139
39.25 5.66023e-05 1037.68 3223.91 142.12
39.26 5.66256e-05 1037.72 3222.02 142.1
39.27 5.66489e-05 1037.75 3220.14 142.081
39.28 5.66723e-05 1037.79 3218.25 142.061
39.29 5.66956e-05 1037.83 3216.37 142.041
39.3 5.6719e-05 1037.86 3214.48 142.022
39.31 5.67424e-05 1037.9 3212.6 142.002
39.32 5.67657e-05 1037.94 3210.72 141.983
39.33 5.67891e-05 1037.97 3208.85 141.963
39.34 5.68125e-05 1038.01 3206.97 141.944
39.35 5.68358e-05 1038.05 3205.09 141.924
39.36 5.68592e-05 1038.08 3203.22 141.905
39.37 5.68826e-05 1038.12 3201.35 141.885
39.38 5.6906e-05 1038.16 3199.48 141.865
39.39 5.69294e-05 1038.2 3197.61 141.846
39.4 5.69528e-05 1038.23 3195.74 141.826
39.41 5.69762e-05 1038.27 3193.88 141.807
39.42 5.69996e-05 1038.31 3192.01 141.787
39.43 5.7023e-05 1038.34 3190.15 141.768
39.44 5.70465e-05 1038.38 3188.29 141.748
39.45 5.70699e-05 1038.42 3186.43 141.729
39.46 5.70933e-05 1038.45 3184.57 141.71
39.47 5.71168e-05 1038.49 3182.71 141.69
39.48 5.71402e-05 1038.53 3180.86 141.671
39.49 5.71636e-05 1038.56 3179 141.651
39.5 5.71871e-05 1038.6 3177.15 141.632
39.51 5.72106e-05 1038.64 3175.3 141.612
39.52 5.7234e-05 1038.67 3173.45 141.593
39.53 5.72575e-05 1038.71 3171.6 141.573
39.54 5.72809e-05 1038.75 3169.76 141.554
39.55 5.73044e-05 1038.78 3167.91 141.535
39.56 5.73279e-05 1038.82 3166.07 141.515
39.57 5.73514e-05 1038.86 3164.23 141.496
39.58 5.73749e-05 1038.89 3162.39 141.476
39.59 5.73984e-05 1038.93 3160.55 141.457
39.6 5.74219e-05 1038.97 3158.71 141.438
39.61 5.74454e-05 1039 3156.87 141.418
39.62 5.74689e-05 1039.04 3155.04 141.399
39.63 5.74924e-05 1039.08 3153.21 141.38
39.64 5.75159e-05 1039.11 3151.38 141.36
39.65 5.75394e-05 1039.15 3149.55 141.341
39.66 5.7563e-05 1039.18 3147.72 141.322
39.67 5.75865e-05 1039.22 3145.89 141.302
39.68 5.761e-05 1039.26 3144.06 141.283
39.69 5.76336e-05 1039.29 3142.24 141.264
39.7 5.76571e-05 1039.33 3140.42 141.244
39.71 5.76807e-05 1039.37 3138.6 141.225
39.72 5.77042e-05 1039.4 3136.78 141.206
39.73 5.77278e-05 1039.44 3134.96 141.187
39.74 5.77514e-05 1039.48 3133.14 141.167
39.75 5.77749e-05 1039.51 3131.32 141.148
39.76 5.77985e-05 1039.55 3129.51 141.129
39.77 5.78221e-05 1039.58 3127.7 141.11
39.78 5.78457e-05 1039.62 3125.89 141.09
39.79 5.78693e-05 1039.66 3124.08 141.071
39.8 5.78929e-05 1039.69 3122.27 141.052
39.81 5.79165e-05 1039.73 3120.46 141.033
39.82 5.79401e-05 1039.77 3118.66 141.013
39.83 5.79637e-05 1039.8 3116.85 140.994
39.84 5.79873e-05 1039.84 3115.05 140.975
39.85 5.80109e-05 1039.87 3113.25 140.956
39.86 5.80345e-05 1039.91 3111.45 140.937
39.87 5.80582e-05 1039.95 3109.65 140.917
39.88 5.80818e-05 1039.98 3107.86 140.898
39.89 5.81054e-05 1040.02 3106.06 140.879
39.9 5.81291e-05 1040.06 3104.27 140.86
39.91 5.81527e-05 1040.09 3102.47 140.841
39.92 5.81764e-05 1040.13 3100.68 140.822
39.93 5.82e-05 1040.16 3098.89 140.802
39.94 5.82237e-05 1040.2 3097.11 140.783
39.95 5.82474e-05 1040.24 3095.32 140.764
39.96 5.8271e-05 1040.27 3093.53 140.745
39.97 5.82947e-05 1040.31 3091.75 140.726
39.98 5.83184e-05 1040.34 3089.97 140.707
39.99 5.83421e-05 1040.38 3088.19 140.688
40 5.83658e-05 1040.42 3086.41 140.669
40.01 5.83895e-05 1040.45 3084.63 140.65
40.02 5.84132e-05 1040.49 3082.85 140.63
40.03 5.84369e-05 1040.52 3081.08 140.611
40.04 5.84606e-05 1040.56 3079.3 140.592
40.05 5.84843e-05 1040.6 3077.53 140.573
40.06 5.8508e-05 1040.63 3075.76 140.554
40.07 5.85318e-05 1040.67 3073.99 140.535
40.08 5.85555e-05 1040.7 3072.22 140.516
40.09 5.85792e-05 1040.74 3070.45 140.497
40.1 5.8603e-05 1040.77 3068.69 140.478
40.11 5.86267e-05 1040.81 3066.92 140.459
40.12 5.86505e-05 1040.85 3065.16 140.44
40.13 5.86742e-05 1040.88 3063.4 140.421
40.14 5.8698e-05 1040.92 3061.64 140.402
40.15 5.87217e-05 1040.95 3059.88 140.383
40.16 5.87455e-05 1040.99 3058.13 140.364
40.17 5.87693e-05 1041.03 3056.37 140.345
40.18 5.8793e-05 1041.06 3054.62 140.326
40.19 5.88168e-05 1041.1 3052.86 140.307
40.2 5.88406e-05 1041.13 3051.11 140.288
40.21 5.88644e-05 1041.17 3049.36 140.269
40.22 5.88882e-05 1041.2 3047.61 140.25
40.23 5.8912e-05 1041.24 3045.87 140.231
40.24 5.89358e-05 1041.28 3044.12 140.212
40.25 5.89596e-05 1041.31 3042.37 140.193
40.26 5.89834e-05 1041.35 3040.63 140.175
40.27 5.90073e-05 1041.38 3038.89 140.156
40.28 5.90311e-05 1041.42 3037.15 140.137
40.29 5.90549e-05 1041.45 3035.41 140.118
40.3 5.90788e-05 1041.49 3033.67 140.099
40.31 5.91026e-05 1041.52 3031.94 140.08
40.32 5.91264e-05 1041.56 3030.2 140.061
40.33 5.91503e-05 1041.6 3028.47 140.042
40.34 5.91742e-05 1041.63 3026.74 140.023
40.35 5.9198e-05 1041.67 3025 140.005
40.36 5.92219e-05 1041.7 3023.28 139.986
40.37 5.92457e-05 1041.74 3021.55 139.967
40.38 5.92696e-05 1041.77 3019.82 139.948
40.39 5.92935e-05 1041.81 3018.1 139.929
40.4 5.93174e-05 1041.84 3016.37 139.91
40.41 5.93413e-05 1041.88 3014.65 139.892
40.42 5.93652e-05 1041.91 3012.93 139.873
40.43 5.93891e-05 1041.95 3011.21 139.854
40.44 5.9413e-05 1041.98 3009.49 139.835
40.45 5.94369e-05 1042.02 3007.77 139.816
40.46 5.94608e-05 1042.06 3006.06 139.798
40.47 5.94847e-05 1042.09 3004.34 139.779
40.48 5.95086e-05 1042.13 3002.63 139.76
40.49 5.95326e-05 1042.16 3000.92 139.741
40.5 5.95565e-05 1042.2 2999.21 139.722
40.51 5.95804e-05 1042.23 2997.5 139.704
40.52 5.96044e-05 1042.27 2995.79 139.685
40.53 5.96283e-05 1042.3 2994.08 139.666
40.54 5.96523e-05 1042.34 2992.38 139.648
40.55 5.96762e-05 1042.37 2990.67 139.629
40.56 5.97002e-05 1042.41 2988.97 139.61
40.57 5.97241e-05 1042.44 2987.27 139.591
40.58 5.97481e-05 1042.48 2985.57 139.573
40.59 5.97721e-05 1042.51 2983.87 139.554
40.6 5.97961e-05 1042.55 2982.18 139.535
40.61 5.98201e-05 1042.58 2980.48 139.517
40.62 5.9844e-05 1042.62 2978.79 139.498
40.63 5.9868e-05 1042.65 2977.09 139.479
40.64 5.9892e-05 1042.69 2975.4 139.461
40.65 5.9916e-05 1042.72 2973.71 139.442
40.66 5.994e-05 1042.76 2972.02 139.423
40.67 5.99641e-05 1042.79 2970.33 139.405
40.68 5.99881e-05 1042.83 2968.65 139.386
40.69 6.00121e-05 1042.86 2966.96 139.367
40.7 6.00361e-05 1042.9 2965.28 139.349
40.71 6.00602e-05 1042.93 2963.6 139.33
40.72 6.00842e-05 1042.97 2961.92 139.311
40.73 6.01082e-05 1043 2960.24 139.293
40.74 6.01323e-05 1043.04 2958.56 139.274
40.75 6.01563e-05 1043.07 2956.88 139.256
40.76 6.01804e-05 1043.11 2955.2 139.237
40.77 6.02045e-05 1043.14 2953.53 139.218
40.78 6.02285e-05 1043.18 2951.86 139.2
40.79 6.02526e-05 1043.21 2950.18 139.181
40.8 6.02767e-05 1043.25 2948.51 139.163
40.81 6.03008e-05 1043.28 2946.84 139.144
40.82 6.03248e-05 1043.32 2945.18 139.126
40.83 6.03489e-05 1043.35 2943.51 139.107
40.84 6.0373e-05 1043.39 2941.84 139.089
40.85 6.03971e-05 1043.42 2940.18 139.07
40.86 6.04212e-05 1043.46 2938.52 139.052
40.87 6.04453e-05 1043.49 2936.86 139.033
40.88 6.04695e-05 1043.53 2935.2 139.014
40.89 6.04936e-05 1043.56 2933.54 138.996
40.9 6.05177e-05 1043.6 2931.88 138.977
40.91 6.05418e-05 1043.63 2930.22 138.959
40.92 6.0566e-05 1043.67 2928.57 138.941
40.93 6.05901e-05 1043.7 2926.91 138.922
40.94 6.06142e-05 1043.74 2925.26 138.904
40.95 6.06384e-05 1043.77 2923.61 138.885
40.96 6.06626e-05 1043.81 2921.96 138.867
40.97 6.06867e-05 1043.84 2920.31 138.848
40.98 6.07109e-05 1043.87 2918.67 138.83
40.99 6.0735e-05 1043.91 2917.02 138.811
41 6.07592e-05 1043.94 2915.38 138.793
41.01 6.07834e-05 1043.98 2913.73 138.774
41.02 6.08076e-05 1044.01 2912.09 138.756
41.03 6.08318e-05 1044.05 2910.45 138.738
41.04 6.08559e-05 1044.08 2908.81 138.719
41.05 6.08801e-05 1044.12 2907.17 138.701
41.06 6.09043e-05 1044.15 2905.53 138.682
41.07 6.09286e-05 1044.19 2903.9 138.664
41.08 6.09528e-05 1044.22 2902.26 138.646
41.09 6.0977e-05 1044.25 2900.63 138.627
41.1 6.10012e-05 1044.29 2899 138.609
41.11 6.10254e-05 1044.32 2897.37 138.591
41.12 6.10497e-05 1044.36 2895.74 138.572
41.13 6.10739e-05 1044.39 2894.11 138.554
41.14 6.10981e-05 1044.43 2892.48 138.535
41.15 6.11224e-05 1044.46 2890.86 138.517
41.16 6.11466e-05 1044.5 2889.23 138.499
41.17 6.11709e-05 1044.53 2887.61 138.48
41.18 6.11951e-05 1044.56 2885.99 138.462
41.19 6.12194e-05 1044.6 2884.37 138.444
41.2 6.12437e-05 1044.63 2882.75 138.426
41.21 6.12679e-05 1044.67 2881.13 138.407
41.22 6.12922e-05 1044.7 2879.51 138.389
41.23 6.13165e-05 1044.74 2877.9 138.371
41.24 6.13408e-05 1044.77 2876.28 138.352
41.25 6.13651e-05 1044.8 2874.67 138.334
41.26 6.13894e-05 1044.84 2873.06 138.316
41.27 6.14137e-05 1044.87 2871.45 138.298
41.28 6.1438e-05 1044.91 2869.84 138.279
41.29 6.14623e-05 1044.94 2868.23 138.261
41.3 6.14866e-05 1044.98 2866.62 138.243
41.31 6.15109e-05 1045.01 2865.02 138.225
41.32 6.15353e-05 1045.04 2863.41 138.206
41.33 6.15596e-05 1045.08 2861.81 138.188
41.34 6.15839e-05 1045.11 2860.21 138.17
41.35 6.16083e-05 1045.15 2858.61 138.152
41.36 6.16326e-05 1045.18 2857.01 138.134
41.37 6.1657e-05 1045.21 2855.41 138.115
41.38 6.16813e-05 1045.25 2853.82 138.097
41.39 6.17057e-05 1045.28 2852.22 138.079
41.4 6.17301e-05 1045.32 2850.62 138.061
41.41 6.17544e-05 1045.35 2849.03 138.043
41.42 6.17788e-05 1045.39 2847.44 138.024
41.43 6.18032e-05 1045.42 2845.85 138.006
41.44 6.18276e-05 1045.45 2844.26 137.988
41.45 6.18519e-05 1045.49 2842.67 137.97
41.46 6.18763e-05 1045.52 2841.08 137.952
41.47 6.19007e-05 1045.56 2839.5 137.934
41.48 6.19251e-05 1045.59 2837.91 137.916
41.49 6.19496e-05 1045.62 2836.33 137.897
41.5 6.1974e-05 1045.66 2834.75 137.879
41.51 6.19984e-05 1045.69 2833.17 137.861
41.52 6.20228e-05 1045.73 2831.59 137.843
41.53 6.20472e-05 1045.76 2830.01 137.825
41.54 6.20717e-05 1045.79 2828.43 137.807
41.55 6.20961e-05 1045.83 2826.86 137.789
41.56 6.21205e-05 1045.86 2825.28 137.771
41.57 6.2145e-05 1045.89 2823.71 137.753
41.58 6.21694e-05 1045.93 2822.14 137.735
41.59 6.21939e-05 1045.96 2820.56 137.717
41.6 6.22184e-05 1046 2818.99 137.698
41.61 6.22428e-05 1046.03 2817.43 137.68
41.62 6.22673e-05 1046.06 2815.86 137.662
41.63 6.22918e-05 1046.1 2814.29 137.644
41.64 6.23162e-05 1046.13 2812.73 137.626
41.65 6.23407e-05 1046.17 2811.16 137.608
41.66 6.23652e-05 1046.2 2809.6 137.59
41.67 6.23897e-05 1046.23 2808.04 137.572
41.68 6.24142e-05 1046.27 2806.48 137.554
41.69 6.24387e-05 1046.3 2804.92 137.536
41.7 6.24632e-05 1046.33 2803.36 137.518
41.71 6.24877e-05 1046.37 2801.8 137.5
41.72 6.25123e-05 1046.4 2800.25 137.482
41.73 6.25368e-05 1046.43 2798.69 137.464
41.74 6.25613e-05 1046.47 2797.14 137.446
41.75 6.25858e-05 1046.5 2795.59 137.428
41.76 6.26104e-05 1046.54 2794.04 137.41
41.77 6.26349e-05 1046.57 2792.49 137.393
41.78 6.26595e-05 1046.6 2790.94 137.375
41.79 6.2684e-05 1046.64 2789.39 137.357
41.8 6.27086e-05 1046.67 2787.85 137.339
41.81 6.27331e-05 1046.7 2786.3 137.321
41.82 6.27577e-05 1046.74 2784.76 137.303
41.83 6.27823e-05 1046.77 2783.21 137.285
41.84 6.28069e-05 1046.8 2781.67 137.267
41.85 6.28314e-05 1046.84 2780.13 137.249
41.86 6.2856e-05 1046.87 2778.59 137.231
41.87 6.28806e-05 1046.9 2777.06 137.213
41.88 6.29052e-05 1046.94 2775.52 137.195
41.89 6.29298e-05 1046.97 2773.98 137.178
41.9 6.29544e-05 1047.01 2772.45 137.16
41.91 6.2979e-05 1047.04 2770.92 137.142
41.92 6.30036e-05 1047.07 2769.39 137.124
41.93 6.30283e-05 1047.11 2767.85 137.106
41.94 6.30529e-05 1047.14 2766.32 137.088
41.95 6.30775e-05 1047.17 2764.8 137.07
41.96 6.31022e-05 1047.21 2763.27 137.053
41.97 6.31268e-05 1047.24 2761.74 137.035
41.98 6.31514e-05 1047.27 2760.22 137.017
41.99 6.31761e-05 1047.31 2758.69 136.999
42 6.32007e-05 1047.34 2757.17 136.981
42.01 6.32254e-05 1047.37 2755.65 136.964
42.02 6.32501e-05 1047.41 2754.13 136.946
42.03 6.32747e-05 1047.44 2752.61 136.928
42.04 6.32994e-05 1047.47 2751.09 136.91
42.05 6.33241e-05 1047.51 2749.58 136.892
42.06 6.33488e-05 1047.54 2748.06 136.875
42.07 6.33734e-05 1047.57 2746.55 136.857
42.08 6.33981e-05 1047.61 2745.03 136.839
42.09 6.34228e-05 1047.64 2743.52 136.821
42.1 6.34475e-05 1047.67 2742.01 136.804
42.11 6.34722e-05 1047.7 2740.5 136.786
42.12 6.3497e-05 1047.74 2738.99 136.768
42.13 6.35217e-05 1047.77 2737.48 136.75
42.14 6.35464e-05 1047.8 2735.98 136.733
42.15 6.35711e-05 1047.84 2734.47 136.715
42.16 6.35958e-05 1047.87 2732.97 136.697
42.17 6.36206e-05 1047.9 2731.46 136.68
42.18 6.36453e-05 1047.94 2729.96 136.662
42.19 6.36701e-05 1047.97 2728.46 136.644
42.2 6.36948e-05 1048 2726.96 136.626
42.21 6.37196e-05 1048.04 2725.46 136.609
42.22 6.37443e-05 1048.07 2723.97 136.591
42.23 6.37691e-05 1048.1 2722.47 136.573
42.24 6.37939e-05 1048.14 2720.97 136.556
42.25 6.38186e-05 1048.17 2719.48 136.538
42.26 6.38434e-05 1048.2 2717.99 136.52
42.27 6.38682e-05 1048.23 2716.5 136.503
42.28 6.3893e-05 1048.27 2715.01 136.485
42.29 6.39178e-05 1048.3 2713.52 136.468
42.3 6.39426e-05 1048.33 2712.03 136.45
42.31 6.39674e-05 1048.37 2710.54 136.432
42.32 6.39922e-05 1048.4 2709.05 136.415
42.33 6.4017e-05 1048.43 2707.57 136.397
42.34 6.40418e-05 1048.47 2706.09 136.379
42.35 6.40666e-05 1048.5 2704.6 136.362
42.36 6.40915e-05 1048.53 2703.12 136.344
42.37 6.41163e-05 1048.56 2701.64 136.327
42.38 6.41411e-05 1048.6 2700.16 136.309
42.39 6.4166e-05 1048.63 2698.68 136.292
42.4 6.41908e-05 1048.66 2697.21 136.274
42.41 6.42157e-05 1048.7 2695.73 136.256
42.42 6.42405e-05 1048.73 2694.26 136.239
42.43 6.42654e-05 1048.76 2692.78 136.221
42.44 6.42902e-05 1048.79 2691.31 136.204
42.45 6.43151e-05 1048.83 2689.84 136.186
42.46 6.434e-05 1048.86 2688.37 136.169
42.47 6.43649e-05 1048.89 2686.9 136.151
42.48 6.43898e-05 1048.92 2685.43 136.134
42.49 6.44146e-05 1048.96 2683.96 136.116
42.5 6.44395e-05 1048.99 2682.5 136.099
42.51 6.44644e-05 1049.02 2681.03 136.081
42.52 6.44893e-05 1049.06 2679.57 136.064
42.53 6.45142e-05 1049.09 2678.11 136.046
42.54 6.45392e-05 1049.12 2676.65 136.029
42.55 6.45641e-05 1049.15 2675.19 136.011
42.56 6.4589e-05 1049.19 2673.73 135.994
42.57 6.46139e-05 1049.22 2672.27 135.976
42.58 6.46389e-05 1049.25 2670.81 135.959
42.59 6.46638e-05 1049.28 2669.35 135.941
42.6 6.46887e-05 1049.32 2667.9 135.924
42.61 6.47137e-05 1049.35 2666.45 135.906
42.62 6.47386e-05 1049.38 2664.99 135.889
42.63 6.47636e-05 1049.41 2663.54 135.871
42.64 6.47886e-05 1049.45 2662.09 135.854
42.65 6.48135e-05 1049.48 2660.64 135.837
42.66 6.48385e-05 1049.51 2659.19 135.819
42.67 6.48635e-05 1049.54 2657.75 135.802
42.68 6.48884e-05 1049.58 2656.3 135.784
42.69 6.49134e-05 1049.61 2654.85 135.767
42.7 6.49384e-05 1049.64 2653.41 135.75
42.71 6.49634e-05 1049.67 2651.97 135.732
42.72 6.49884e-05 1049.71 2650.53 135.715
42.73 6.50134e-05 1049.74 2649.09 135.697
42.74 6.50384e-05 1049.77 2647.65 135.68
42.75 6.50634e-05 1049.8 2646.21 135.663
42.76 6.50885e-05 1049.84 2644.77 135.645
42.77 6.51135e-05 1049.87 2643.33 135.628
42.78 6.51385e-05 1049.9 2641.9 135.611
42.79 6.51635e-05 1049.93 2640.46 135.593
42.8 6.51886e-05 1049.97 2639.03 135.576
42.81 6.52136e-05 1050 2637.6 135.559
42.82 6.52387e-05 1050.03 2636.17 135.541
42.83 6.52637e-05 1050.06 2634.74 135.524
42.84 6.52888e-05 1050.1 2633.31 135.507
42.85 6.53138e-05 1050.13 2631.88 135.489
42.86 6.53389e-05 1050.16 2630.45 135.472
42.87 6.5364e-05 1050.19 2629.03 135.455
42.88 6.53891e-05 1050.22 2627.6 135.438
42.89 6.54141e-05 1050.26 2626.18 135.42
42.9 6.54392e-05 1050.29 2624.76 135.403
42.91 6.54643e-05 1050.32 2623.34 135.386
42.92 6.54894e-05 1050.35 2621.92 135.368
42.93 6.55145e-05 1050.39 2620.5 135.351
42.94 6.55396e-05 1050.42 2619.08 135.334
42.95 6.55647e-05 1050.45 2617.66 135.317
42.96 6.55898e-05 1050.48 2616.25 135.299
42.97 6.5615e-05 1050.51 2614.83 135.282
42.98 6.56401e-05 1050.55 2613.42 135.265
42.99 6.56652e-05 1050.58 2612 135.248
43 6.56904e-05 1050.61 2610.59 135.231
43.01 6.57155e-05 1050.64 2609.18 135.213
43.02 6.57406e-05 1050.67 2607.77 135.196
43.03 6.57658e-05 1050.71 2606.36 135.179
43.04 6.57909e-05 1050.74 2604.95 135.162
43.05 6.58161e-05 1050.77 2603.55 135.145
43.06 6.58413e-05 1050.8 2602.14 135.127
43.07 6.58664e-05 1050.84 2600.74 135.11
43.08 6.58916e-05 1050.87 2599.33 135.093
43.09 6.59168e-05 1050.9 2597.93 135.076
43.1 6.5942e-05 1050.93 2596.53 135.059
43.11 6.59672e-05 1050.96 2595.13 135.042
43.12 6.59923e-05 1051 2593.73 135.024
43.13 6.60175e-05 1051.03 2592.33 135.007
43.14 6.60427e-05 1051.06 2590.94 134.99
43.15 6.60679e-05 1051.09 2589.54 134.973
43.16 6.60932e-05 1051.12 2588.14 134.956
43.17 6.61184e-05 1051.15 2586.75 134.939
43.18 6.61436e-05 1051.19 2585.36 134.922
43.19 6.61688e-05 1051.22 2583.96 134.905
43.2 6.61941e-05 1051.25 2582.57 134.887
43.21 6.62193e-05 1051.28 2581.18 134.87
43.22 6.62445e-05 1051.31 2579.79 134.853
43.23 6.62698e-05 1051.35 2578.41 134.836
43.24 6.6295e-05 1051.38 2577.02 134.819
43.25 6.63203e-05 1051.41 2575.63 134.802
43.26 6.63455e-05 1051.44 2574.25 134.785
43.27 6.63708e-05 1051.47 2572.87 134.768
43.28 6.63961e-05 1051.51 2571.48 134.751
43.29 6.64213e-05 1051.54 2570.1 134.734
43.3 6.64466e-05 1051.57 2568.72 134.717
43.31 6.64719e-05 1051.6 2567.34 134.7
43.32 6.64972e-05 1051.63 2565.96 134.683
43.33 6.65225e-05 1051.66 2564.58 134.666
43.34 6.65478e-05 1051.7 2563.21 134.649
43.35 6.65731e-05 1051.73 2561.83 134.632
43.36 6.65984e-05 1051.76 2560.46 134.615
43.37 6.66237e-05 1051.79 2559.08 134.598
43.38 6.6649e-05 1051.82 2557.71 134.581
43.39 6.66743e-05 1051.85 2556.34 134.564
43.4 6.66997e-05 1051.89 2554.97 134.547
43.41 6.6725e-05 1051.92 2553.6 134.53
43.42 6.67503e-05 1051.95 2552.23 134.513
43.43 6.67757e-05 1051.98 2550.86 134.496
43.44 6.6801e-05 1052.01 2549.5 134.479
43.45 6.68264e-05 1052.04 2548.13 134.462
43.46 6.68517e-05 1052.08 2546.77 134.445
43.47 6.68771e-05 1052.11 2545.4 134.428
43.48 6.69025e-05 1052.14 2544.04 134.411
43.49 6.69278e-05 1052.17 2542.68 134.394
43.5 6.69532e-05 1052.2 2541.32 134.377
43.51 6.69786e-05 1052.23 2539.96 134.36
43.52 6.7004e-05 1052.26 2538.6 134.343
43.53 6.70294e-05 1052.3 2537.25 134.326
43.54 6.70547e-05 1052.33 2535.89 134.309
43.55 6.70801e-05 1052.36 2534.53 134.292
43.56 6.71056e-05 1052.39 2533.18 134.275
43.57 6.7131e-05 1052.42 2531.83 134.259
43.58 6.71564e-05 1052.45 2530.47 134.242
43.59 6.71818e-05 1052.49 2529.12 134.225
43.6 6.72072e-05 1052.52 2527.77 134.208
43.61 6.72326e-05 1052.55 2526.42 134.191
43.62 6.72581e-05 1052.58 2525.07 134.174
43.63 6.72835e-05 1052.61 2523.73 134.157
43.64 6.7309e-05 1052.64 2522.38 134.14
43.65 6.73344e-05 1052.67 2521.04 134.124
43.66 6.73599e-05 1052.71 2519.69 134.107
43.67 6.73853e-05 1052.74 2518.35 134.09
43.68 6.74108e-05 1052.77 2517 134.073
43.69 6.74362e-05 1052.8 2515.66 134.056
43.7 6.74617e-05 1052.83 2514.32 134.039
43.71 6.74872e-05 1052.86 2512.98 134.023
43.72 6.75127e-05 1052.89 2511.65 134.006
43.73 6.75381e-05 1052.92 2510.31 133.989
43.74 6.75636e-05 1052.96 2508.97 133.972
43.75 6.75891e-05 1052.99 2507.64 133.955
43.76 6.76146e-05 1053.02 2506.3 133.939
43.77 6.76401e-05 1053.05 2504.97 133.922
43.78 6.76656e-05 1053.08 2503.63 133.905
43.79 6.76912e-05 1053.11 2502.3 133.888
43.8 6.77167e-05 1053.14 2500.97 133.871
43.81 6.77422e-05 1053.17 2499.64 133.855
43.82 6.77677e-05 1053.21 2498.31 133.838
43.83 6.77933e-05 1053.24 2496.99 133.821
43.84 6.78188e-05 1053.27 2495.66 133.804
43.85 6.78443e-05 1053.3 2494.33 133.788
43.86 6.78699e-05 1053.33 2493.01 133.771
43.87 6.78954e-05 1053.36 2491.69 133.754
43.88 6.7921e-05 1053.39 2490.36 133.738
43.89 6.79466e-05 1053.42 2489.04 133.721
43.9 6.79721e-05 1053.45 2487.72 133.704
43.91 6.79977e-05 1053.49 2486.4 133.687
43.92 6.80233e-05 1053.52 2485.08 133.671
43.93 6.80489e-05 1053.55 2483.76 133.654
43.94 6.80745e-05 1053.58 2482.45 133.637
43.95 6.81e-05 1053.61 2481.13 133.621
43.96 6.81256e-05 1053.64 2479.82 133.604
43.97 6.81512e-05 1053.67 2478.5 133.587
43.98 6.81768e-05 1053.7 2477.19 133.571
43.99 6.82025e-05 1053.73 2475.88 133.554
