[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
48.618 1.26961e-05 109.713 325915 425.423
48.619 1.26968e-05 109.706 325917 425.424
48.62 1.26974e-05 109.7 325918 425.424
48.621 1.26981e-05 109.694 325920 425.425
48.622 1.26987e-05 109.688 325922 425.426
48.623 1.26994e-05 109.682 325924 425.426
48.624 1.27001e-05 109.676 325926 425.427
48.625 1.27007e-05 109.67 325927 425.428
48.626 1.27014e-05 109.664 325929 425.428
48.627 1.2702e-05 109.657 325931 425.429
48.628 1.27027e-05 109.651 325933 425.43
48.629 1.27034e-05 109.645 325935 425.43
48.63 1.2704e-05 109.639 325936 425.431
48.631 1.27047e-05 109.633 325938 425.432
48.632 1.27054e-05 109.627 325940 425.432
48.633 1.2706e-05 109.621 325942 425.433
48.634 1.27067e-05 109.614 325944 425.434
48.635 1.27073e-05 109.608 325945 425.434
48.636 1.2708e-05 109.602 325947 425.435
48.637 1.27087e-05 109.596 325949 425.436
48.638 1.27093e-05 109.59 325951 425.436
48.639 1.271e-05 109.584 325953 425.437
48.64 1.27106e-05 109.578 325954 425.438
48.641 1.27113e-05 109.572 325956 425.438
48.642 1.2712e-05 109.565 325958 425.439
48.643 1.27126e-05 109.559 325960 425.44
48.644 1.27133e-05 109.553 325962 425.441
48.645 1.27139e-05 109.547 325963 425.441
48.646 1.27146e-05 109.541 325965 425.442
48.647 1.27153e-05 109.535 325967 425.443
48.648 1.27159e-05 109.529 325969 425.443
48.649 1.27166e-05 109.522 325971 425.444
48.65 1.27173e-05 109.516 325972 425.445
48.651 1.27179e-05 109.51 325974 425.445
48.652 1.27186e-05 109.504 325976 425.446
48.653 1.27192e-05 109.498 325978 425.447
48.654 1.27199e-05 109.492 325979 425.447
48.655 1.27206e-05 109.486 325981 425.448
48.656 1.27212e-05 109.48 325983 425.449
48.657 1.27219e-05 109.473 325985 425.449
48.658 1.27225e-05 109.467 325987 425.45
48.659 1.27232e-05 109.461 325988 425.451
48.66 1.27239e-05 109.455 325990 425.451
48.661 1.27245e-05 109.449 325992 425.452
48.662 1.27252e-05 109.443 325994 425.453
48.663 1.27259e-05 109.437 325996 425.453
48.664 1.27265e-05 109.431 325997 425.454
48.665 1.27272e-05 109.424 325999 425.455
48.666 1.27278e-05 109.418 326001 425.455
48.667 1.27285e-05 109.412 326003 425.456
48.668 1.27292e-05 109.406 326005 425.457
48.669 1.27298e-05 109.4 326006 425.457
48.67 1.27305e-05 109.394 326008 425.458
48.671 1.27312e-05 109.388 326010 425.459
48.672 1.27318e-05 109.382 326012 425.459
48.673 1.27325e-05 109.375 326013 425.46
48.674 1.27332e-05 109.369 326015 425.461
48.675 1.27338e-05 109.363 326017 425.461
48.676 1.27345e-05 109.357 326019 425.462
48.677 1.27351e-05 109.351 326021 425.463
48.678 1.27358e-05 109.345 326022 425.463
48.679 1.27365e-05 109.339 326024 425.464
48.68 1.27371e-05 109.333 326026 425.465
48.681 1.27378e-05 109.326 326028 425.465
48.682 1.27385e-05 109.32 326030 425.466
48.683 1.27391e-05 109.314 326031 425.467
48.684 1.27398e-05 109.308 326033 425.467
48.685 1.27404e-05 109.302 326035 425.468
48.686 1.27411e-05 109.296 326037 425.469
48.687 1.27418e-05 109.29 326038 425.469
48.688 1.27424e-05 109.284 326040 425.47
48.689 1.27431e-05 109.277 326042 425.471
48.69 1.27438e-05 109.271 326044 425.471
48.691 1.27444e-05 109.265 326046 425.472
48.692 1.27451e-05 109.259 326047 425.473
48.693 1.27458e-05 109.253 326049 425.473
48.694 1.27464e-05 109.247 326051 425.474
48.695 1.27471e-05 109.241 326053 425.475
48.696 1.27478e-05 109.235 326055 425.475
48.697 1.27484e-05 109.229 326056 425.476
48.698 1.27491e-05 109.222 326058 425.477
48.699 1.27497e-05 109.216 326060 425.477
48.7 1.27504e-05 109.21 326062 425.478
48.701 1.27511e-05 109.204 326063 425.479
48.702 1.27517e-05 109.198 326065 425.479
48.703 1.27524e-05 109.192 326067 425.48
48.704 1.27531e-05 109.186 326069 425.481
48.705 1.27537e-05 109.18 326071 425.481
48.706 1.27544e-05 109.173 326072 425.482
48.707 1.27551e-05 109.167 326074 425.482
48.708 1.27557e-05 109.161 326076 425.483
48.709 1.27564e-05 109.155 326078 425.484
48.71 1.27571e-05 109.149 326080 425.484
48.711 1.27577e-05 109.143 326081 425.485
48.712 1.27584e-05 109.137 326083 425.486
48.713 1.27591e-05 109.131 326085 425.486
48.714 1.27597e-05 109.125 326087 425.487
48.715 1.27604e-05 109.118 326088 425.488
48.716 1.2761e-05 109.112 326090 425.488
48.717 1.27617e-05 109.106 326092 425.489
48.718 1.27624e-05 109.1 326094 425.49
48.719 1.2763e-05 109.094 326096 425.49
48.72 1.27637e-05 109.088 326097 425.491
48.721 1.27644e-05 109.082 326099 425.492
48.722 1.2765e-05 109.076 326101 425.492
48.723 1.27657e-05 109.069 326103 425.493
48.724 1.27664e-05 109.063 326104 425.494
48.725 1.2767e-05 109.057 326106 425.494
48.726 1.27677e-05 109.051 326108 425.495
48.727 1.27684e-05 109.045 326110 425.496
48.728 1.2769e-05 109.039 326112 425.496
48.729 1.27697e-05 109.033 326113 425.497
48.73 1.27704e-05 109.027 326115 425.498
48.731 1.2771e-05 109.021 326117 425.498
48.732 1.27717e-05 109.014 326119 425.499
48.733 1.27724e-05 109.008 326120 425.5
48.734 1.2773e-05 109.002 326122 425.5
48.735 1.27737e-05 108.996 326124 425.501
48.736 1.27744e-05 108.99 326126 425.502
48.737 1.2775e-05 108.984 326128 425.502
48.738 1.27757e-05 108.978 326129 425.503
48.739 1.27764e-05 108.972 326131 425.504
48.74 1.2777e-05 108.966 326133 425.504
48.741 1.27777e-05 108.959 326135 425.505
48.742 1.27784e-05 108.953 326136 425.506
48.743 1.2779e-05 108.947 326138 425.506
48.744 1.27797e-05 108.941 326140 425.507
48.745 1.27804e-05 108.935 326142 425.508
48.746 1.2781e-05 108.929 326144 425.508
48.747 1.27817e-05 108.923 326145 425.509
48.748 1.27824e-05 108.917 326147 425.51
48.749 1.2783e-05 108.911 326149 425.51
48.75 1.27837e-05 108.904 326151 425.511
48.751 1.27844e-05 108.898 326152 425.512
48.752 1.2785e-05 108.892 326154 425.512
48.753 1.27857e-05 108.886 326156 425.513
48.754 1.27864e-05 108.88 326158 425.514
48.755 1.2787e-05 108.874 326160 425.514
48.756 1.27877e-05 108.868 326161 425.515
48.757 1.27884e-05 108.862 326163 425.516
48.758 1.2789e-05 108.856 326165 425.516
48.759 1.27897e-05 108.85 326167 425.517
48.76 1.27904e-05 108.843 326168 425.518
48.761 1.2791e-05 108.837 326170 425.518
48.762 1.27917e-05 108.831 326172 425.519
48.763 1.27924e-05 108.825 326174 425.52
48.764 1.27931e-05 108.819 326176 425.52
48.765 1.27937e-05 108.813 326177 425.521
48.766 1.27944e-05 108.807 326179 425.522
48.767 1.27951e-05 108.801 326181 425.522
48.768 1.27957e-05 108.795 326183 425.523
48.769 1.27964e-05 108.788 326184 425.524
48.77 1.27971e-05 108.782 326186 425.524
48.771 1.27977e-05 108.776 326188 425.525
48.772 1.27984e-05 108.77 326190 425.526
48.773 1.27991e-05 108.764 326192 425.526
48.774 1.27997e-05 108.758 326193 425.527
48.775 1.28004e-05 108.752 326195 425.528
48.776 1.28011e-05 108.746 326197 425.528
48.777 1.28017e-05 108.74 326199 425.529
48.778 1.28024e-05 108.734 326200 425.53
48.779 1.28031e-05 108.727 326202 425.53
48.78 1.28037e-05 108.721 326204 425.531
48.781 1.28044e-05 108.715 326206 425.532
48.782 1.28051e-05 108.709 326207 425.532
48.783 1.28058e-05 108.703 326209 425.533
48.784 1.28064e-05 108.697 326211 425.534
48.785 1.28071e-05 108.691 326213 425.534
48.786 1.28078e-05 108.685 326215 425.535
48.787 1.28084e-05 108.679 326216 425.535
48.788 1.28091e-05 108.673 326218 425.536
48.789 1.28098e-05 108.666 326220 425.537
48.79 1.28104e-05 108.66 326222 425.537
48.791 1.28111e-05 108.654 326223 425.538
48.792 1.28118e-05 108.648 326225 425.539
48.793 1.28124e-05 108.642 326227 425.539
48.794 1.28131e-05 108.636 326229 425.54
48.795 1.28138e-05 108.63 326230 425.541
48.796 1.28145e-05 108.624 326232 425.541
48.797 1.28151e-05 108.618 326234 425.542
48.798 1.28158e-05 108.612 326236 425.543
48.799 1.28165e-05 108.605 326238 425.543
48.8 1.28171e-05 108.599 326239 425.544
48.801 1.28178e-05 108.593 326241 425.545
48.802 1.28185e-05 108.587 326243 425.545
48.803 1.28191e-05 108.581 326245 425.546
48.804 1.28198e-05 108.575 326246 425.547
48.805 1.28205e-05 108.569 326248 425.547
48.806 1.28212e-05 108.563 326250 425.548
48.807 1.28218e-05 108.557 326252 425.549
48.808 1.28225e-05 108.551 326253 425.549
48.809 1.28232e-05 108.544 326255 425.55
48.81 1.28238e-05 108.538 326257 425.551
48.811 1.28245e-05 108.532 326259 425.551
48.812 1.28252e-05 108.526 326261 425.552
48.813 1.28258e-05 108.52 326262 425.553
48.814 1.28265e-05 108.514 326264 425.553
48.815 1.28272e-05 108.508 326266 425.554
48.816 1.28279e-05 108.502 326268 425.555
48.817 1.28285e-05 108.496 326269 425.555
48.818 1.28292e-05 108.49 326271 425.556
48.819 1.28299e-05 108.484 326273 425.557
48.82 1.28305e-05 108.477 326275 425.557
48.821 1.28312e-05 108.471 326276 425.558
48.822 1.28319e-05 108.465 326278 425.559
48.823 1.28326e-05 108.459 326280 425.559
48.824 1.28332e-05 108.453 326282 425.56
48.825 1.28339e-05 108.447 326283 425.561
48.826 1.28346e-05 108.441 326285 425.561
48.827 1.28352e-05 108.435 326287 425.562
48.828 1.28359e-05 108.429 326289 425.562
48.829 1.28366e-05 108.423 326291 425.563
48.83 1.28373e-05 108.416 326292 425.564
48.831 1.28379e-05 108.41 326294 425.564
48.832 1.28386e-05 108.404 326296 425.565
48.833 1.28393e-05 108.398 326298 425.566
48.834 1.28399e-05 108.392 326299 425.566
48.835 1.28406e-05 108.386 326301 425.567
48.836 1.28413e-05 108.38 326303 425.568
48.837 1.2842e-05 108.374 326305 425.568
48.838 1.28426e-05 108.368 326306 425.569
48.839 1.28433e-05 108.362 326308 425.57
48.84 1.2844e-05 108.356 326310 425.57
48.841 1.28447e-05 108.349 326312 425.571
48.842 1.28453e-05 108.343 326313 425.572
48.843 1.2846e-05 108.337 326315 425.572
48.844 1.28467e-05 108.331 326317 425.573
48.845 1.28473e-05 108.325 326319 425.574
48.846 1.2848e-05 108.319 326321 425.574
48.847 1.28487e-05 108.313 326322 425.575
48.848 1.28494e-05 108.307 326324 425.576
48.849 1.285e-05 108.301 326326 425.576
48.85 1.28507e-05 108.295 326328 425.577
48.851 1.28514e-05 108.289 326329 425.578
48.852 1.28521e-05 108.283 326331 425.578
48.853 1.28527e-05 108.276 326333 425.579
48.854 1.28534e-05 108.27 326335 425.58
48.855 1.28541e-05 108.264 326336 425.58
48.856 1.28547e-05 108.258 326338 425.581
48.857 1.28554e-05 108.252 326340 425.582
48.858 1.28561e-05 108.246 326342 425.582
48.859 1.28568e-05 108.24 326343 425.583
48.86 1.28574e-05 108.234 326345 425.583
48.861 1.28581e-05 108.228 326347 425.584
48.862 1.28588e-05 108.222 326349 425.585
48.863 1.28595e-05 108.216 326350 425.585
48.864 1.28601e-05 108.21 326352 425.586
48.865 1.28608e-05 108.203 326354 425.587
48.866 1.28615e-05 108.197 326356 425.587
48.867 1.28621e-05 108.191 326357 425.588
48.868 1.28628e-05 108.185 326359 425.589
48.869 1.28635e-05 108.179 326361 425.589
48.87 1.28642e-05 108.173 326363 425.59
48.871 1.28648e-05 108.167 326364 425.591
48.872 1.28655e-05 108.161 326366 425.591
48.873 1.28662e-05 108.155 326368 425.592
48.874 1.28669e-05 108.149 326370 425.593
48.875 1.28675e-05 108.143 326372 425.593
48.876 1.28682e-05 108.137 326373 425.594
48.877 1.28689e-05 108.13 326375 425.595
48.878 1.28696e-05 108.124 326377 425.595
48.879 1.28702e-05 108.118 326379 425.596
48.88 1.28709e-05 108.112 326380 425.597
48.881 1.28716e-05 108.106 326382 425.597
48.882 1.28723e-05 108.1 326384 425.598
48.883 1.28729e-05 108.094 326386 425.599
48.884 1.28736e-05 108.088 326387 425.599
48.885 1.28743e-05 108.082 326389 425.6
48.886 1.2875e-05 108.076 326391 425.601
48.887 1.28756e-05 108.07 326393 425.601
48.888 1.28763e-05 108.064 326394 425.602
48.889 1.2877e-05 108.057 326396 425.602
48.89 1.28777e-05 108.051 326398 425.603
48.891 1.28783e-05 108.045 326400 425.604
48.892 1.2879e-05 108.039 326401 425.604
48.893 1.28797e-05 108.033 326403 425.605
48.894 1.28804e-05 108.027 326405 425.606
48.895 1.2881e-05 108.021 326407 425.606
48.896 1.28817e-05 108.015 326408 425.607
48.897 1.28824e-05 108.009 326410 425.608
48.898 1.28831e-05 108.003 326412 425.608
48.899 1.28837e-05 107.997 326414 425.609
48.9 1.28844e-05 107.991 326415 425.61
48.901 1.28851e-05 107.985 326417 425.61
48.902 1.28858e-05 107.978 326419 425.611
48.903 1.28864e-05 107.972 326421 425.612
48.904 1.28871e-05 107.966 326422 425.612
48.905 1.28878e-05 107.96 326424 425.613
48.906 1.28885e-05 107.954 326426 425.614
48.907 1.28891e-05 107.948 326428 425.614
48.908 1.28898e-05 107.942 326429 425.615
48.909 1.28905e-05 107.936 326431 425.616
48.91 1.28912e-05 107.93 326433 425.616
48.911 1.28918e-05 107.924 326435 425.617
48.912 1.28925e-05 107.918 326436 425.618
48.913 1.28932e-05 107.912 326438 425.618
48.914 1.28939e-05 107.906 326440 425.619
48.915 1.28946e-05 107.899 326442 425.619
48.916 1.28952e-05 107.893 326443 425.62
48.917 1.28959e-05 107.887 326445 425.621
48.918 1.28966e-05 107.881 326447 425.621
48.919 1.28973e-05 107.875 326449 425.622
48.92 1.28979e-05 107.869 326450 425.623
48.921 1.28986e-05 107.863 326452 425.623
48.922 1.28993e-05 107.857 326454 425.624
48.923 1.29e-05 107.851 326456 425.625
48.924 1.29006e-05 107.845 326457 425.625
48.925 1.29013e-05 107.839 326459 425.626
48.926 1.2902e-05 107.833 326461 425.627
48.927 1.29027e-05 107.827 326463 425.627
48.928 1.29033e-05 107.821 326464 425.628
48.929 1.2904e-05 107.814 326466 425.629
48.93 1.29047e-05 107.808 326468 425.629
48.931 1.29054e-05 107.802 326470 425.63
48.932 1.29061e-05 107.796 326471 425.631
48.933 1.29067e-05 107.79 326473 425.631
48.934 1.29074e-05 107.784 326475 425.632
48.935 1.29081e-05 107.778 326477 425.632
48.936 1.29088e-05 107.772 326478 425.633
48.937 1.29094e-05 107.766 326480 425.634
48.938 1.29101e-05 107.76 326482 425.634
48.939 1.29108e-05 107.754 326484 425.635
48.94 1.29115e-05 107.748 326485 425.636
48.941 1.29122e-05 107.742 326487 425.636
48.942 1.29128e-05 107.736 326489 425.637
48.943 1.29135e-05 107.73 326491 425.638
48.944 1.29142e-05 107.723 326492 425.638
48.945 1.29149e-05 107.717 326494 425.639
48.946 1.29155e-05 107.711 326496 425.64
48.947 1.29162e-05 107.705 326498 425.64
48.948 1.29169e-05 107.699 326499 425.641
48.949 1.29176e-05 107.693 326501 425.642
48.95 1.29183e-05 107.687 326503 425.642
48.951 1.29189e-05 107.681 326505 425.643
48.952 1.29196e-05 107.675 326506 425.644
48.953 1.29203e-05 107.669 326508 425.644
48.954 1.2921e-05 107.663 326510 425.645
48.955 1.29216e-05 107.657 326512 425.646
48.956 1.29223e-05 107.651 326513 425.646
48.957 1.2923e-05 107.645 326515 425.647
48.958 1.29237e-05 107.639 326517 425.647
48.959 1.29244e-05 107.632 326519 425.648
48.96 1.2925e-05 107.626 326520 425.649
48.961 1.29257e-05 107.62 326522 425.649
48.962 1.29264e-05 107.614 326524 425.65
48.963 1.29271e-05 107.608 326526 425.651
48.964 1.29278e-05 107.602 326527 425.651
48.965 1.29284e-05 107.596 326529 425.652
48.966 1.29291e-05 107.59 326531 425.653
48.967 1.29298e-05 107.584 326533 425.653
48.968 1.29305e-05 107.578 326534 425.654
48.969 1.29312e-05 107.572 326536 425.655
48.97 1.29318e-05 107.566 326538 425.655
48.971 1.29325e-05 107.56 326540 425.656
48.972 1.29332e-05 107.554 326541 425.657
48.973 1.29339e-05 107.548 326543 425.657
48.974 1.29346e-05 107.542 326545 425.658
48.975 1.29352e-05 107.535 326546 425.658
48.976 1.29359e-05 107.529 326548 425.659
48.977 1.29366e-05 107.523 326550 425.66
48.978 1.29373e-05 107.517 326552 425.66
48.979 1.2938e-05 107.511 326553 425.661
48.98 1.29386e-05 107.505 326555 425.662
48.981 1.29393e-05 107.499 326557 425.662
48.982 1.294e-05 107.493 326559 425.663
48.983 1.29407e-05 107.487 326560 425.664
48.984 1.29414e-05 107.481 326562 425.664
48.985 1.2942e-05 107.475 326564 425.665
48.986 1.29427e-05 107.469 326566 425.666
48.987 1.29434e-05 107.463 326567 425.666
48.988 1.29441e-05 107.457 326569 425.667
48.989 1.29448e-05 107.451 326571 425.668
48.99 1.29454e-05 107.445 326573 425.668
48.991 1.29461e-05 107.439 326574 425.669
48.992 1.29468e-05 107.432 326576 425.67
48.993 1.29475e-05 107.426 326578 425.67
48.994 1.29482e-05 107.42 326580 425.671
48.995 1.29488e-05 107.414 326581 425.671
48.996 1.29495e-05 107.408 326583 425.672
48.997 1.29502e-05 107.402 326585 425.673
48.998 1.29509e-05 107.396 326586 425.673
48.999 1.29516e-05 107.39 326588 425.674
49 1.29522e-05 107.384 326590 425.675
49.001 1.29529e-05 107.378 326592 425.675
49.002 1.29536e-05 107.372 326593 425.676
49.003 1.29543e-05 107.366 326595 425.677
49.004 1.2955e-05 107.36 326597 425.677
49.005 1.29556e-05 107.354 326599 425.678
49.006 1.29563e-05 107.348 326600 425.679
49.007 1.2957e-05 107.342 326602 425.679
49.008 1.29577e-05 107.336 326604 425.68
49.009 1.29584e-05 107.33 326606 425.681
49.01 1.29591e-05 107.323 326607 425.681
49.011 1.29597e-05 107.317 326609 425.682
49.012 1.29604e-05 107.311 326611 425.682
49.013 1.29611e-05 107.305 326613 425.683
49.014 1.29618e-05 107.299 326614 425.684
49.015 1.29625e-05 107.293 326616 425.684
49.016 1.29631e-05 107.287 326618 425.685
49.017 1.29638e-05 107.281 326619 425.686
49.018 1.29645e-05 107.275 326621 425.686
49.019 1.29652e-05 107.269 326623 425.687
49.02 1.29659e-05 107.263 326625 425.688
49.021 1.29666e-05 107.257 326626 425.688
49.022 1.29672e-05 107.251 326628 425.689
49.023 1.29679e-05 107.245 326630 425.69
49.024 1.29686e-05 107.239 326632 425.69
49.025 1.29693e-05 107.233 326633 425.691
49.026 1.297e-05 107.227 326635 425.691
49.027 1.29707e-05 107.221 326637 425.692
49.028 1.29713e-05 107.215 326639 425.693
49.029 1.2972e-05 107.209 326640 425.693
49.03 1.29727e-05 107.202 326642 425.694
49.031 1.29734e-05 107.196 326644 425.695
49.032 1.29741e-05 107.19 326646 425.695
49.033 1.29747e-05 107.184 326647 425.696
49.034 1.29754e-05 107.178 326649 425.697
49.035 1.29761e-05 107.172 326651 425.697
49.036 1.29768e-05 107.166 326652 425.698
49.037 1.29775e-05 107.16 326654 425.699
49.038 1.29782e-05 107.154 326656 425.699
49.039 1.29788e-05 107.148 326658 425.7
49.04 1.29795e-05 107.142 326659 425.701
49.041 1.29802e-05 107.136 326661 425.701
49.042 1.29809e-05 107.13 326663 425.702
49.043 1.29816e-05 107.124 326665 425.702
49.044 1.29823e-05 107.118 326666 425.703
49.045 1.29829e-05 107.112 326668 425.704
49.046 1.29836e-05 107.106 326670 425.704
49.047 1.29843e-05 107.1 326671 425.705
49.048 1.2985e-05 107.094 326673 425.706
49.049 1.29857e-05 107.088 326675 425.706
49.05 1.29864e-05 107.082 326677 425.707
49.051 1.29871e-05 107.075 326678 425.708
49.052 1.29877e-05 107.069 326680 425.708
49.053 1.29884e-05 107.063 326682 425.709
49.054 1.29891e-05 107.057 326684 425.71
49.055 1.29898e-05 107.051 326685 425.71
49.056 1.29905e-05 107.045 326687 425.711
49.057 1.29912e-05 107.039 326689 425.711
49.058 1.29918e-05 107.033 326691 425.712
49.059 1.29925e-05 107.027 326692 425.713
49.06 1.29932e-05 107.021 326694 425.713
49.061 1.29939e-05 107.015 326696 425.714
49.062 1.29946e-05 107.009 326697 425.715
49.063 1.29953e-05 107.003 326699 425.715
49.064 1.29959e-05 106.997 326701 425.716
49.065 1.29966e-05 106.991 326703 425.717
49.066 1.29973e-05 106.985 326704 425.717
49.067 1.2998e-05 106.979 326706 425.718
49.068 1.29987e-05 106.973 326708 425.719
49.069 1.29994e-05 106.967 326710 425.719
49.07 1.30001e-05 106.961 326711 425.72
49.071 1.30007e-05 106.955 326713 425.72
49.072 1.30014e-05 106.949 326715 425.721
49.073 1.30021e-05 106.943 326716 425.722
49.074 1.30028e-05 106.937 326718 425.722
49.075 1.30035e-05 106.93 326720 425.723
49.076 1.30042e-05 106.924 326722 425.724
49.077 1.30049e-05 106.918 326723 425.724
49.078 1.30055e-05 106.912 326725 425.725
49.079 1.30062e-05 106.906 326727 425.726
49.08 1.30069e-05 106.9 326729 425.726
49.081 1.30076e-05 106.894 326730 425.727
49.082 1.30083e-05 106.888 326732 425.728
49.083 1.3009e-05 106.882 326734 425.728
49.084 1.30097e-05 106.876 326735 425.729
49.085 1.30103e-05 106.87 326737 425.729
49.086 1.3011e-05 106.864 326739 425.73
49.087 1.30117e-05 106.858 326741 425.731
49.088 1.30124e-05 106.852 326742 425.731
49.089 1.30131e-05 106.846 326744 425.732
49.09 1.30138e-05 106.84 326746 425.733
49.091 1.30145e-05 106.834 326747 425.733
49.092 1.30151e-05 106.828 326749 425.734
49.093 1.30158e-05 106.822 326751 425.735
49.094 1.30165e-05 106.816 326753 425.735
49.095 1.30172e-05 106.81 326754 425.736
49.096 1.30179e-05 106.804 326756 425.737
49.097 1.30186e-05 106.798 326758 425.737
49.098 1.30193e-05 106.792 326760 425.738
49.099 1.30199e-05 106.786 326761 425.738
49.1 1.30206e-05 106.78 326763 425.739
49.101 1.30213e-05 106.774 326765 425.74
49.102 1.3022e-05 106.767 326766 425.74
49.103 1.30227e-05 106.761 326768 425.741
49.104 1.30234e-05 106.755 326770 425.742
49.105 1.30241e-05 106.749 326772 425.742
49.106 1.30248e-05 106.743 326773 425.743
49.107 1.30254e-05 106.737 326775 425.744
49.108 1.30261e-05 106.731 326777 425.744
49.109 1.30268e-05 106.725 326778 425.745
49.11 1.30275e-05 106.719 326780 425.746
49.111 1.30282e-05 106.713 326782 425.746
49.112 1.30289e-05 106.707 326784 425.747
49.113 1.30296e-05 106.701 326785 425.747
49.114 1.30302e-05 106.695 326787 425.748
49.115 1.30309e-05 106.689 326789 425.749
49.116 1.30316e-05 106.683 326791 425.749
49.117 1.30323e-05 106.677 326792 425.75
49.118 1.3033e-05 106.671 326794 425.751
49.119 1.30337e-05 106.665 326796 425.751
49.12 1.30344e-05 106.659 326797 425.752
49.121 1.30351e-05 106.653 326799 425.753
49.122 1.30358e-05 106.647 326801 425.753
49.123 1.30364e-05 106.641 326803 425.754
49.124 1.30371e-05 106.635 326804 425.754
49.125 1.30378e-05 106.629 326806 425.755
49.126 1.30385e-05 106.623 326808 425.756
49.127 1.30392e-05 106.617 326809 425.756
49.128 1.30399e-05 106.611 326811 425.757
49.129 1.30406e-05 106.605 326813 425.758
49.13 1.30413e-05 106.599 326815 425.758
49.131 1.30419e-05 106.593 326816 425.759
49.132 1.30426e-05 106.587 326818 425.76
49.133 1.30433e-05 106.581 326820 425.76
49.134 1.3044e-05 106.575 326821 425.761
49.135 1.30447e-05 106.569 326823 425.762
49.136 1.30454e-05 106.562 326825 425.762
49.137 1.30461e-05 106.556 326827 425.763
49.138 1.30468e-05 106.55 326828 425.763
49.139 1.30475e-05 106.544 326830 425.764
49.14 1.30481e-05 106.538 326832 425.765
49.141 1.30488e-05 106.532 326834 425.765
49.142 1.30495e-05 106.526 326835 425.766
49.143 1.30502e-05 106.52 326837 425.767
49.144 1.30509e-05 106.514 326839 425.767
49.145 1.30516e-05 106.508 326840 425.768
49.146 1.30523e-05 106.502 326842 425.769
49.147 1.3053e-05 106.496 326844 425.769
49.148 1.30537e-05 106.49 326846 425.77
49.149 1.30543e-05 106.484 326847 425.77
49.15 1.3055e-05 106.478 326849 425.771
49.151 1.30557e-05 106.472 326851 425.772
49.152 1.30564e-05 106.466 326852 425.772
49.153 1.30571e-05 106.46 326854 425.773
49.154 1.30578e-05 106.454 326856 425.774
49.155 1.30585e-05 106.448 326858 425.774
49.156 1.30592e-05 106.442 326859 425.775
49.157 1.30599e-05 106.436 326861 425.776
49.158 1.30606e-05 106.43 326863 425.776
49.159 1.30612e-05 106.424 326864 425.777
49.16 1.30619e-05 106.418 326866 425.777
49.161 1.30626e-05 106.412 326868 425.778
49.162 1.30633e-05 106.406 326870 425.779
49.163 1.3064e-05 106.4 326871 425.779
49.164 1.30647e-05 106.394 326873 425.78
49.165 1.30654e-05 106.388 326875 425.781
49.166 1.30661e-05 106.382 326876 425.781
49.167 1.30668e-05 106.376 326878 425.782
49.168 1.30675e-05 106.37 326880 425.783
49.169 1.30681e-05 106.364 326882 425.783
49.17 1.30688e-05 106.358 326883 425.784
49.171 1.30695e-05 106.352 326885 425.784
49.172 1.30702e-05 106.346 326887 425.785
49.173 1.30709e-05 106.34 326888 425.786
49.174 1.30716e-05 106.334 326890 425.786
49.175 1.30723e-05 106.328 326892 425.787
49.176 1.3073e-05 106.322 326893 425.788
49.177 1.30737e-05 106.316 326895 425.788
49.178 1.30744e-05 106.31 326897 425.789
49.179 1.30751e-05 106.304 326899 425.79
49.18 1.30757e-05 106.298 326900 425.79
49.181 1.30764e-05 106.292 326902 425.791
49.182 1.30771e-05 106.286 326904 425.792
49.183 1.30778e-05 106.28 326905 425.792
49.184 1.30785e-05 106.273 326907 425.793
49.185 1.30792e-05 106.267 326909 425.793
49.186 1.30799e-05 106.261 326911 425.794
49.187 1.30806e-05 106.255 326912 425.795
49.188 1.30813e-05 106.249 326914 425.795
49.189 1.3082e-05 106.243 326916 425.796
49.19 1.30827e-05 106.237 326917 425.797
49.191 1.30834e-05 106.231 326919 425.797
49.192 1.3084e-05 106.225 326921 425.798
49.193 1.30847e-05 106.219 326923 425.798
49.194 1.30854e-05 106.213 326924 425.799
49.195 1.30861e-05 106.207 326926 425.8
49.196 1.30868e-05 106.201 326928 425.8
49.197 1.30875e-05 106.195 326929 425.801
49.198 1.30882e-05 106.189 326931 425.802
49.199 1.30889e-05 106.183 326933 425.802
49.2 1.30896e-05 106.177 326935 425.803
49.201 1.30903e-05 106.171 326936 425.804
49.202 1.3091e-05 106.165 326938 425.804
49.203 1.30917e-05 106.159 326940 425.805
49.204 1.30923e-05 106.153 326941 425.805
49.205 1.3093e-05 106.147 326943 425.806
49.206 1.30937e-05 106.141 326945 425.807
49.207 1.30944e-05 106.135 326946 425.807
49.208 1.30951e-05 106.129 326948 425.808
49.209 1.30958e-05 106.123 326950 425.809
49.21 1.30965e-05 106.117 326952 425.809
49.211 1.30972e-05 106.111 326953 425.81
49.212 1.30979e-05 106.105 326955 425.811
49.213 1.30986e-05 106.099 326957 425.811
49.214 1.30993e-05 106.093 326958 425.812
49.215 1.31e-05 106.087 326960 425.812
49.216 1.31007e-05 106.081 326962 425.813
49.217 1.31014e-05 106.075 326964 425.814
49.218 1.31021e-05 106.069 326965 425.814
49.219 1.31027e-05 106.063 326967 425.815
49.22 1.31034e-05 106.057 326969 425.816
49.221 1.31041e-05 106.051 326970 425.816
49.222 1.31048e-05 106.045 326972 425.817
49.223 1.31055e-05 106.039 326974 425.818
49.224 1.31062e-05 106.033 326975 425.818
