[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
33.829 7.6637e-06 196.751 243750 412.148
33.83 7.66379e-06 196.748 243752 412.149
33.831 7.66387e-06 196.746 243753 412.149
33.832 7.66395e-06 196.743 243754 412.15
33.833 7.66403e-06 196.74 243755 412.15
33.834 7.66412e-06 196.737 243756 412.151
33.835 7.6642e-06 196.735 243757 412.151
33.836 7.66428e-06 196.732 243758 412.152
33.837 7.66436e-06 196.729 243759 412.153
33.838 7.66445e-06 196.726 243761 412.153
33.839 7.66453e-06 196.723 243762 412.154
33.84 7.66461e-06 196.721 243763 412.154
33.841 7.66469e-06 196.718 243764 412.155
33.842 7.66478e-06 196.715 243765 412.155
33.843 7.66486e-06 196.712 243766 412.156
33.844 7.66494e-06 196.71 243767 412.156
33.845 7.66503e-06 196.707 243768 412.157
33.846 7.66511e-06 196.704 243770 412.157
33.847 7.66519e-06 196.701 243771 412.158
33.848 7.66527e-06 196.699 243772 412.158
33.849 7.66536e-06 196.696 243773 412.159
33.85 7.66544e-06 196.693 243774 412.16
33.851 7.66552e-06 196.69 243775 412.16
33.852 7.66561e-06 196.687 243776 412.161
33.853 7.66569e-06 196.685 243777 412.161
33.854 7.66577e-06 196.682 243779 412.162
33.855 7.66586e-06 196.679 243780 412.162
33.856 7.66594e-06 196.676 243781 412.163
33.857 7.66602e-06 196.673 243782 412.163
33.858 7.6661e-06 196.671 243783 412.164
33.859 7.66619e-06 196.668 243784 412.164
33.86 7.66627e-06 196.665 243785 412.165
33.861 7.66635e-06 196.662 243786 412.166
33.862 7.66644e-06 196.66 243788 412.166
33.863 7.66652e-06 196.657 243789 412.167
33.864 7.6666e-06 196.654 243790 412.167
33.865 7.66669e-06 196.651 243791 412.168
33.866 7.66677e-06 196.648 243792 412.168
33.867 7.66685e-06 196.646 243793 412.169
33.868 7.66694e-06 196.643 243794 412.169
33.869 7.66702e-06 196.64 243795 412.17
33.87 7.66711e-06 196.637 243797 412.17
33.871 7.66719e-06 196.634 243798 412.171
33.872 7.66727e-06 196.632 243799 412.172
33.873 7.66736e-06 196.629 243800 412.172
33.874 7.66744e-06 196.626 243801 412.173
33.875 7.66752e-06 196.623 243802 412.173
33.876 7.66761e-06 196.62 243803 412.174
33.877 7.66769e-06 196.618 243805 412.174
33.878 7.66777e-06 196.615 243806 412.175
33.879 7.66786e-06 196.612 243807 412.175
33.88 7.66794e-06 196.609 243808 412.176
33.881 7.66803e-06 196.606 243809 412.177
33.882 7.66811e-06 196.604 243810 412.177
33.883 7.66819e-06 196.601 243811 412.178
33.884 7.66828e-06 196.598 243812 412.178
33.885 7.66836e-06 196.595 243814 412.179
33.886 7.66845e-06 196.592 243815 412.179
33.887 7.66853e-06 196.59 243816 412.18
33.888 7.66861e-06 196.587 243817 412.18
33.889 7.6687e-06 196.584 243818 412.181
33.89 7.66878e-06 196.581 243819 412.181
33.891 7.66887e-06 196.578 243820 412.182
33.892 7.66895e-06 196.576 243822 412.183
33.893 7.66903e-06 196.573 243823 412.183
33.894 7.66912e-06 196.57 243824 412.184
33.895 7.6692e-06 196.567 243825 412.184
33.896 7.66929e-06 196.564 243826 412.185
33.897 7.66937e-06 196.561 243827 412.185
33.898 7.66946e-06 196.559 243828 412.186
33.899 7.66954e-06 196.556 243830 412.186
33.9 7.66962e-06 196.553 243831 412.187
33.901 7.66971e-06 196.55 243832 412.188
33.902 7.66979e-06 196.547 243833 412.188
33.903 7.66988e-06 196.544 243834 412.189
33.904 7.66996e-06 196.542 243835 412.189
33.905 7.67005e-06 196.539 243836 412.19
33.906 7.67013e-06 196.536 243838 412.19
33.907 7.67022e-06 196.533 243839 412.191
33.908 7.6703e-06 196.53 243840 412.191
33.909 7.67039e-06 196.528 243841 412.192
33.91 7.67047e-06 196.525 243842 412.193
33.911 7.67056e-06 196.522 243843 412.193
33.912 7.67064e-06 196.519 243844 412.194
33.913 7.67073e-06 196.516 243846 412.194
33.914 7.67081e-06 196.513 243847 412.195
33.915 7.67089e-06 196.511 243848 412.195
33.916 7.67098e-06 196.508 243849 412.196
33.917 7.67106e-06 196.505 243850 412.196
33.918 7.67115e-06 196.502 243851 412.197
33.919 7.67123e-06 196.499 243853 412.198
33.92 7.67132e-06 196.496 243854 412.198
33.921 7.6714e-06 196.493 243855 412.199
33.922 7.67149e-06 196.491 243856 412.199
33.923 7.67157e-06 196.488 243857 412.2
33.924 7.67166e-06 196.485 243858 412.2
33.925 7.67175e-06 196.482 243859 412.201
33.926 7.67183e-06 196.479 243861 412.201
33.927 7.67192e-06 196.476 243862 412.202
33.928 7.672e-06 196.474 243863 412.203
33.929 7.67209e-06 196.471 243864 412.203
33.93 7.67217e-06 196.468 243865 412.204
33.931 7.67226e-06 196.465 243866 412.204
33.932 7.67234e-06 196.462 243867 412.205
33.933 7.67243e-06 196.459 243869 412.205
33.934 7.67251e-06 196.456 243870 412.206
33.935 7.6726e-06 196.454 243871 412.206
33.936 7.67268e-06 196.451 243872 412.207
33.937 7.67277e-06 196.448 243873 412.208
33.938 7.67285e-06 196.445 243874 412.208
33.939 7.67294e-06 196.442 243876 412.209
33.94 7.67303e-06 196.439 243877 412.209
33.941 7.67311e-06 196.436 243878 412.21
33.942 7.6732e-06 196.434 243879 412.21
33.943 7.67328e-06 196.431 243880 412.211
33.944 7.67337e-06 196.428 243881 412.211
33.945 7.67345e-06 196.425 243883 412.212
33.946 7.67354e-06 196.422 243884 412.213
33.947 7.67363e-06 196.419 243885 412.213
33.948 7.67371e-06 196.416 243886 412.214
33.949 7.6738e-06 196.414 243887 412.214
33.95 7.67388e-06 196.411 243888 412.215
33.951 7.67397e-06 196.408 243889 412.215
33.952 7.67406e-06 196.405 243891 412.216
33.953 7.67414e-06 196.402 243892 412.216
33.954 7.67423e-06 196.399 243893 412.217
33.955 7.67431e-06 196.396 243894 412.218
33.956 7.6744e-06 196.394 243895 412.218
33.957 7.67449e-06 196.391 243896 412.219
33.958 7.67457e-06 196.388 243898 412.219
33.959 7.67466e-06 196.385 243899 412.22
33.96 7.67474e-06 196.382 243900 412.22
33.961 7.67483e-06 196.379 243901 412.221
33.962 7.67492e-06 196.376 243902 412.222
33.963 7.675e-06 196.373 243903 412.222
33.964 7.67509e-06 196.371 243905 412.223
33.965 7.67518e-06 196.368 243906 412.223
33.966 7.67526e-06 196.365 243907 412.224
33.967 7.67535e-06 196.362 243908 412.224
33.968 7.67544e-06 196.359 243909 412.225
33.969 7.67552e-06 196.356 243910 412.225
33.97 7.67561e-06 196.353 243912 412.226
33.971 7.67569e-06 196.35 243913 412.227
33.972 7.67578e-06 196.347 243914 412.227
33.973 7.67587e-06 196.345 243915 412.228
33.974 7.67595e-06 196.342 243916 412.228
33.975 7.67604e-06 196.339 243917 412.229
33.976 7.67613e-06 196.336 243919 412.229
33.977 7.67621e-06 196.333 243920 412.23
33.978 7.6763e-06 196.33 243921 412.231
33.979 7.67639e-06 196.327 243922 412.231
33.98 7.67647e-06 196.324 243923 412.232
33.981 7.67656e-06 196.321 243924 412.232
33.982 7.67665e-06 196.319 243926 412.233
33.983 7.67674e-06 196.316 243927 412.233
33.984 7.67682e-06 196.313 243928 412.234
33.985 7.67691e-06 196.31 243929 412.235
33.986 7.677e-06 196.307 243930 412.235
33.987 7.67708e-06 196.304 243931 412.236
33.988 7.67717e-06 196.301 243933 412.236
33.989 7.67726e-06 196.298 243934 412.237
33.99 7.67734e-06 196.295 243935 412.237
33.991 7.67743e-06 196.292 243936 412.238
33.992 7.67752e-06 196.29 243937 412.238
33.993 7.67761e-06 196.287 243939 412.239
33.994 7.67769e-06 196.284 243940 412.24
33.995 7.67778e-06 196.281 243941 412.24
33.996 7.67787e-06 196.278 243942 412.241
33.997 7.67795e-06 196.275 243943 412.241
33.998 7.67804e-06 196.272 243944 412.242
33.999 7.67813e-06 196.269 243946 412.242
34 7.67822e-06 196.266 243947 412.243
34.001 7.6783e-06 196.263 243948 412.244
34.002 7.67839e-06 196.26 243949 412.244
34.003 7.67848e-06 196.258 243950 412.245
34.004 7.67857e-06 196.255 243951 412.245
34.005 7.67865e-06 196.252 243953 412.246
34.006 7.67874e-06 196.249 243954 412.246
34.007 7.67883e-06 196.246 243955 412.247
34.008 7.67892e-06 196.243 243956 412.248
34.009 7.679e-06 196.24 243957 412.248
34.01 7.67909e-06 196.237 243959 412.249
34.011 7.67918e-06 196.234 243960 412.249
34.012 7.67927e-06 196.231 243961 412.25
34.013 7.67936e-06 196.228 243962 412.25
34.014 7.67944e-06 196.225 243963 412.251
34.015 7.67953e-06 196.223 243964 412.252
34.016 7.67962e-06 196.22 243966 412.252
34.017 7.67971e-06 196.217 243967 412.253
34.018 7.67979e-06 196.214 243968 412.253
34.019 7.67988e-06 196.211 243969 412.254
34.02 7.67997e-06 196.208 243970 412.254
34.021 7.68006e-06 196.205 243972 412.255
34.022 7.68015e-06 196.202 243973 412.256
34.023 7.68023e-06 196.199 243974 412.256
34.024 7.68032e-06 196.196 243975 412.257
34.025 7.68041e-06 196.193 243976 412.257
34.026 7.6805e-06 196.19 243978 412.258
34.027 7.68059e-06 196.187 243979 412.258
34.028 7.68068e-06 196.184 243980 412.259
34.029 7.68076e-06 196.182 243981 412.26
34.03 7.68085e-06 196.179 243982 412.26
34.031 7.68094e-06 196.176 243983 412.261
34.032 7.68103e-06 196.173 243985 412.261
34.033 7.68112e-06 196.17 243986 412.262
34.034 7.68121e-06 196.167 243987 412.262
34.035 7.68129e-06 196.164 243988 412.263
34.036 7.68138e-06 196.161 243989 412.264
34.037 7.68147e-06 196.158 243991 412.264
34.038 7.68156e-06 196.155 243992 412.265
34.039 7.68165e-06 196.152 243993 412.265
34.04 7.68174e-06 196.149 243994 412.266
34.041 7.68183e-06 196.146 243995 412.266
34.042 7.68191e-06 196.143 243997 412.267
34.043 7.682e-06 196.14 243998 412.268
34.044 7.68209e-06 196.137 243999 412.268
34.045 7.68218e-06 196.134 244000 412.269
34.046 7.68227e-06 196.131 244001 412.269
34.047 7.68236e-06 196.129 244003 412.27
34.048 7.68245e-06 196.126 244004 412.271
34.049 7.68254e-06 196.123 244005 412.271
34.05 7.68262e-06 196.12 244006 412.272
34.051 7.68271e-06 196.117 244007 412.272
34.052 7.6828e-06 196.114 244008 412.273
34.053 7.68289e-06 196.111 244010 412.273
34.054 7.68298e-06 196.108 244011 412.274
34.055 7.68307e-06 196.105 244012 412.275
34.056 7.68316e-06 196.102 244013 412.275
34.057 7.68325e-06 196.099 244014 412.276
34.058 7.68334e-06 196.096 244016 412.276
34.059 7.68343e-06 196.093 244017 412.277
34.06 7.68351e-06 196.09 244018 412.277
34.061 7.6836e-06 196.087 244019 412.278
34.062 7.68369e-06 196.084 244020 412.279
34.063 7.68378e-06 196.081 244022 412.279
34.064 7.68387e-06 196.078 244023 412.28
34.065 7.68396e-06 196.075 244024 412.28
34.066 7.68405e-06 196.072 244025 412.281
34.067 7.68414e-06 196.069 244026 412.281
34.068 7.68423e-06 196.066 244028 412.282
34.069 7.68432e-06 196.063 244029 412.283
34.07 7.68441e-06 196.06 244030 412.283
34.071 7.6845e-06 196.057 244031 412.284
34.072 7.68459e-06 196.054 244032 412.284
34.073 7.68468e-06 196.051 244034 412.285
34.074 7.68477e-06 196.048 244035 412.286
34.075 7.68486e-06 196.045 244036 412.286
34.076 7.68494e-06 196.043 244037 412.287
34.077 7.68503e-06 196.04 244038 412.287
34.078 7.68512e-06 196.037 244040 412.288
34.079 7.68521e-06 196.034 244041 412.288
34.08 7.6853e-06 196.031 244042 412.289
34.081 7.68539e-06 196.028 244043 412.29
34.082 7.68548e-06 196.025 244045 412.29
34.083 7.68557e-06 196.022 244046 412.291
34.084 7.68566e-06 196.019 244047 412.291
34.085 7.68575e-06 196.016 244048 412.292
34.086 7.68584e-06 196.013 244049 412.293
34.087 7.68593e-06 196.01 244051 412.293
34.088 7.68602e-06 196.007 244052 412.294
34.089 7.68611e-06 196.004 244053 412.294
34.09 7.6862e-06 196.001 244054 412.295
34.091 7.68629e-06 195.998 244055 412.295
34.092 7.68638e-06 195.995 244057 412.296
34.093 7.68647e-06 195.992 244058 412.297
34.094 7.68656e-06 195.989 244059 412.297
34.095 7.68665e-06 195.986 244060 412.298
34.096 7.68674e-06 195.983 244061 412.298
34.097 7.68683e-06 195.98 244063 412.299
34.098 7.68692e-06 195.977 244064 412.3
34.099 7.68701e-06 195.974 244065 412.3
34.1 7.68711e-06 195.971 244066 412.301
34.101 7.6872e-06 195.968 244067 412.301
34.102 7.68729e-06 195.965 244069 412.302
34.103 7.68738e-06 195.962 244070 412.302
34.104 7.68747e-06 195.959 244071 412.303
34.105 7.68756e-06 195.956 244072 412.304
34.106 7.68765e-06 195.953 244074 412.304
34.107 7.68774e-06 195.95 244075 412.305
34.108 7.68783e-06 195.947 244076 412.305
34.109 7.68792e-06 195.944 244077 412.306
34.11 7.68801e-06 195.941 244078 412.307
34.111 7.6881e-06 195.938 244080 412.307
34.112 7.68819e-06 195.935 244081 412.308
34.113 7.68828e-06 195.932 244082 412.308
34.114 7.68837e-06 195.929 244083 412.309
34.115 7.68846e-06 195.926 244084 412.309
34.116 7.68855e-06 195.923 244086 412.31
34.117 7.68865e-06 195.92 244087 412.311
34.118 7.68874e-06 195.917 244088 412.311
34.119 7.68883e-06 195.914 244089 412.312
34.12 7.68892e-06 195.911 244091 412.312
34.121 7.68901e-06 195.908 244092 412.313
34.122 7.6891e-06 195.905 244093 412.314
34.123 7.68919e-06 195.902 244094 412.314
34.124 7.68928e-06 195.899 244095 412.315
34.125 7.68937e-06 195.896 244097 412.315
34.126 7.68946e-06 195.893 244098 412.316
34.127 7.68956e-06 195.89 244099 412.317
34.128 7.68965e-06 195.886 244100 412.317
34.129 7.68974e-06 195.883 244102 412.318
34.13 7.68983e-06 195.88 244103 412.318
34.131 7.68992e-06 195.877 244104 412.319
34.132 7.69001e-06 195.874 244105 412.32
34.133 7.6901e-06 195.871 244106 412.32
34.134 7.69019e-06 195.868 244108 412.321
34.135 7.69029e-06 195.865 244109 412.321
34.136 7.69038e-06 195.862 244110 412.322
34.137 7.69047e-06 195.859 244111 412.322
34.138 7.69056e-06 195.856 244113 412.323
34.139 7.69065e-06 195.853 244114 412.324
34.14 7.69074e-06 195.85 244115 412.324
34.141 7.69084e-06 195.847 244116 412.325
34.142 7.69093e-06 195.844 244117 412.325
34.143 7.69102e-06 195.841 244119 412.326
34.144 7.69111e-06 195.838 244120 412.327
34.145 7.6912e-06 195.835 244121 412.327
34.146 7.69129e-06 195.832 244122 412.328
34.147 7.69139e-06 195.829 244124 412.328
34.148 7.69148e-06 195.826 244125 412.329
34.149 7.69157e-06 195.823 244126 412.33
34.15 7.69166e-06 195.82 244127 412.33
34.151 7.69175e-06 195.817 244129 412.331
34.152 7.69184e-06 195.814 244130 412.331
34.153 7.69194e-06 195.811 244131 412.332
34.154 7.69203e-06 195.808 244132 412.333
34.155 7.69212e-06 195.805 244133 412.333
34.156 7.69221e-06 195.801 244135 412.334
34.157 7.6923e-06 195.798 244136 412.334
34.158 7.6924e-06 195.795 244137 412.335
34.159 7.69249e-06 195.792 244138 412.335
34.16 7.69258e-06 195.789 244140 412.336
34.161 7.69267e-06 195.786 244141 412.337
34.162 7.69276e-06 195.783 244142 412.337
34.163 7.69286e-06 195.78 244143 412.338
34.164 7.69295e-06 195.777 244145 412.338
34.165 7.69304e-06 195.774 244146 412.339
34.166 7.69313e-06 195.771 244147 412.34
34.167 7.69323e-06 195.768 244148 412.34
34.168 7.69332e-06 195.765 244149 412.341
34.169 7.69341e-06 195.762 244151 412.341
34.17 7.6935e-06 195.759 244152 412.342
34.171 7.6936e-06 195.756 244153 412.343
34.172 7.69369e-06 195.753 244154 412.343
34.173 7.69378e-06 195.75 244156 412.344
34.174 7.69387e-06 195.746 244157 412.344
34.175 7.69397e-06 195.743 244158 412.345
34.176 7.69406e-06 195.74 244159 412.346
34.177 7.69415e-06 195.737 244161 412.346
34.178 7.69424e-06 195.734 244162 412.347
34.179 7.69434e-06 195.731 244163 412.347
34.18 7.69443e-06 195.728 244164 412.348
34.181 7.69452e-06 195.725 244166 412.349
34.182 7.69461e-06 195.722 244167 412.349
34.183 7.69471e-06 195.719 244168 412.35
34.184 7.6948e-06 195.716 244169 412.35
34.185 7.69489e-06 195.713 244170 412.351
34.186 7.69499e-06 195.71 244172 412.352
34.187 7.69508e-06 195.707 244173 412.352
34.188 7.69517e-06 195.704 244174 412.353
34.189 7.69527e-06 195.7 244175 412.353
34.19 7.69536e-06 195.697 244177 412.354
34.191 7.69545e-06 195.694 244178 412.355
34.192 7.69554e-06 195.691 244179 412.355
34.193 7.69564e-06 195.688 244180 412.356
34.194 7.69573e-06 195.685 244182 412.356
34.195 7.69582e-06 195.682 244183 412.357
34.196 7.69592e-06 195.679 244184 412.358
34.197 7.69601e-06 195.676 244185 412.358
34.198 7.6961e-06 195.673 244187 412.359
34.199 7.6962e-06 195.67 244188 412.359
34.2 7.69629e-06 195.667 244189 412.36
34.201 7.69638e-06 195.663 244190 412.361
34.202 7.69648e-06 195.66 244192 412.361
34.203 7.69657e-06 195.657 244193 412.362
34.204 7.69666e-06 195.654 244194 412.362
34.205 7.69676e-06 195.651 244195 412.363
34.206 7.69685e-06 195.648 244197 412.364
34.207 7.69694e-06 195.645 244198 412.364
34.208 7.69704e-06 195.642 244199 412.365
34.209 7.69713e-06 195.639 244200 412.365
34.21 7.69722e-06 195.636 244202 412.366
34.211 7.69732e-06 195.633 244203 412.367
34.212 7.69741e-06 195.629 244204 412.367
34.213 7.69751e-06 195.626 244205 412.368
34.214 7.6976e-06 195.623 244207 412.368
34.215 7.69769e-06 195.62 244208 412.369
34.216 7.69779e-06 195.617 244209 412.37
34.217 7.69788e-06 195.614 244210 412.37
34.218 7.69798e-06 195.611 244212 412.371
34.219 7.69807e-06 195.608 244213 412.371
34.22 7.69816e-06 195.605 244214 412.372
34.221 7.69826e-06 195.602 244215 412.373
34.222 7.69835e-06 195.598 244217 412.373
34.223 7.69844e-06 195.595 244218 412.374
34.224 7.69854e-06 195.592 244219 412.374
34.225 7.69863e-06 195.589 244220 412.375
34.226 7.69873e-06 195.586 244222 412.376
34.227 7.69882e-06 195.583 244223 412.376
34.228 7.69892e-06 195.58 244224 412.377
34.229 7.69901e-06 195.577 244225 412.377
34.23 7.6991e-06 195.574 244227 412.378
34.231 7.6992e-06 195.57 244228 412.379
34.232 7.69929e-06 195.567 244229 412.379
34.233 7.69939e-06 195.564 244230 412.38
34.234 7.69948e-06 195.561 244232 412.381
34.235 7.69958e-06 195.558 244233 412.381
34.236 7.69967e-06 195.555 244234 412.382
34.237 7.69976e-06 195.552 244235 412.382
34.238 7.69986e-06 195.549 244237 412.383
34.239 7.69995e-06 195.546 244238 412.384
34.24 7.70005e-06 195.542 244239 412.384
34.241 7.70014e-06 195.539 244240 412.385
34.242 7.70024e-06 195.536 244242 412.385
34.243 7.70033e-06 195.533 244243 412.386
34.244 7.70043e-06 195.53 244244 412.387
34.245 7.70052e-06 195.527 244246 412.387
34.246 7.70062e-06 195.524 244247 412.388
34.247 7.70071e-06 195.521 244248 412.388
34.248 7.7008e-06 195.517 244249 412.389
34.249 7.7009e-06 195.514 244251 412.39
34.25 7.70099e-06 195.511 244252 412.39
34.251 7.70109e-06 195.508 244253 412.391
34.252 7.70118e-06 195.505 244254 412.391
34.253 7.70128e-06 195.502 244256 412.392
34.254 7.70137e-06 195.499 244257 412.393
34.255 7.70147e-06 195.496 244258 412.393
34.256 7.70156e-06 195.492 244259 412.394
34.257 7.70166e-06 195.489 244261 412.395
34.258 7.70175e-06 195.486 244262 412.395
34.259 7.70185e-06 195.483 244263 412.396
34.26 7.70194e-06 195.48 244264 412.396
34.261 7.70204e-06 195.477 244266 412.397
34.262 7.70213e-06 195.474 244267 412.398
34.263 7.70223e-06 195.47 244268 412.398
34.264 7.70232e-06 195.467 244270 412.399
34.265 7.70242e-06 195.464 244271 412.399
34.266 7.70252e-06 195.461 244272 412.4
34.267 7.70261e-06 195.458 244273 412.401
34.268 7.70271e-06 195.455 244275 412.401
34.269 7.7028e-06 195.452 244276 412.402
34.27 7.7029e-06 195.448 244277 412.402
34.271 7.70299e-06 195.445 244278 412.403
34.272 7.70309e-06 195.442 244280 412.404
34.273 7.70318e-06 195.439 244281 412.404
34.274 7.70328e-06 195.436 244282 412.405
34.275 7.70337e-06 195.433 244284 412.406
34.276 7.70347e-06 195.43 244285 412.406
34.277 7.70357e-06 195.426 244286 412.407
34.278 7.70366e-06 195.423 244287 412.407
34.279 7.70376e-06 195.42 244289 412.408
34.28 7.70385e-06 195.417 244290 412.409
34.281 7.70395e-06 195.414 244291 412.409
34.282 7.70404e-06 195.411 244292 412.41
34.283 7.70414e-06 195.407 244294 412.41
34.284 7.70424e-06 195.404 244295 412.411
34.285 7.70433e-06 195.401 244296 412.412
34.286 7.70443e-06 195.398 244297 412.412
34.287 7.70452e-06 195.395 244299 412.413
34.288 7.70462e-06 195.392 244300 412.414
34.289 7.70471e-06 195.388 244301 412.414
34.29 7.70481e-06 195.385 244303 412.415
34.291 7.70491e-06 195.382 244304 412.415
34.292 7.705e-06 195.379 244305 412.416
34.293 7.7051e-06 195.376 244306 412.417
34.294 7.7052e-06 195.373 244308 412.417
34.295 7.70529e-06 195.369 244309 412.418
34.296 7.70539e-06 195.366 244310 412.418
34.297 7.70548e-06 195.363 244312 412.419
34.298 7.70558e-06 195.36 244313 412.42
34.299 7.70568e-06 195.357 244314 412.42
34.3 7.70577e-06 195.354 244315 412.421
34.301 7.70587e-06 195.35 244317 412.422
34.302 7.70597e-06 195.347 244318 412.422
34.303 7.70606e-06 195.344 244319 412.423
34.304 7.70616e-06 195.341 244320 412.423
34.305 7.70625e-06 195.338 244322 412.424
34.306 7.70635e-06 195.335 244323 412.425
34.307 7.70645e-06 195.331 244324 412.425
34.308 7.70654e-06 195.328 244326 412.426
34.309 7.70664e-06 195.325 244327 412.426
34.31 7.70674e-06 195.322 244328 412.427
34.311 7.70683e-06 195.319 244329 412.428
34.312 7.70693e-06 195.316 244331 412.428
34.313 7.70703e-06 195.312 244332 412.429
34.314 7.70712e-06 195.309 244333 412.43
34.315 7.70722e-06 195.306 244335 412.43
34.316 7.70732e-06 195.303 244336 412.431
34.317 7.70741e-06 195.3 244337 412.431
34.318 7.70751e-06 195.296 244338 412.432
34.319 7.70761e-06 195.293 244340 412.433
34.32 7.7077e-06 195.29 244341 412.433
34.321 7.7078e-06 195.287 244342 412.434
34.322 7.7079e-06 195.284 244344 412.434
34.323 7.708e-06 195.28 244345 412.435
34.324 7.70809e-06 195.277 244346 412.436
34.325 7.70819e-06 195.274 244347 412.436
34.326 7.70829e-06 195.271 244349 412.437
34.327 7.70838e-06 195.268 244350 412.438
34.328 7.70848e-06 195.264 244351 412.438
34.329 7.70858e-06 195.261 244353 412.439
34.33 7.70868e-06 195.258 244354 412.439
34.331 7.70877e-06 195.255 244355 412.44
34.332 7.70887e-06 195.252 244356 412.441
34.333 7.70897e-06 195.249 244358 412.441
34.334 7.70906e-06 195.245 244359 412.442
34.335 7.70916e-06 195.242 244360 412.443
34.336 7.70926e-06 195.239 244362 412.443
34.337 7.70936e-06 195.236 244363 412.444
34.338 7.70945e-06 195.232 244364 412.444
34.339 7.70955e-06 195.229 244365 412.445
34.34 7.70965e-06 195.226 244367 412.446
34.341 7.70975e-06 195.223 244368 412.446
34.342 7.70984e-06 195.22 244369 412.447
34.343 7.70994e-06 195.216 244371 412.448
34.344 7.71004e-06 195.213 244372 412.448
34.345 7.71014e-06 195.21 244373 412.449
34.346 7.71023e-06 195.207 244375 412.449
34.347 7.71033e-06 195.204 244376 412.45
34.348 7.71043e-06 195.2 244377 412.451
34.349 7.71053e-06 195.197 244378 412.451
34.35 7.71063e-06 195.194 244380 412.452
34.351 7.71072e-06 195.191 244381 412.453
34.352 7.71082e-06 195.188 244382 412.453
34.353 7.71092e-06 195.184 244384 412.454
34.354 7.71102e-06 195.181 244385 412.454
34.355 7.71111e-06 195.178 244386 412.455
34.356 7.71121e-06 195.175 244387 412.456
34.357 7.71131e-06 195.171 244389 412.456
34.358 7.71141e-06 195.168 244390 412.457
34.359 7.71151e-06 195.165 244391 412.458
34.36 7.7116e-06 195.162 244393 412.458
34.361 7.7117e-06 195.159 244394 412.459
34.362 7.7118e-06 195.155 244395 412.459
34.363 7.7119e-06 195.152 244397 412.46
34.364 7.712e-06 195.149 244398 412.461
34.365 7.7121e-06 195.146 244399 412.461
34.366 7.71219e-06 195.142 244400 412.462
34.367 7.71229e-06 195.139 244402 412.463
34.368 7.71239e-06 195.136 244403 412.463
34.369 7.71249e-06 195.133 244404 412.464
34.37 7.71259e-06 195.13 244406 412.464
34.371 7.71269e-06 195.126 244407 412.465
34.372 7.71278e-06 195.123 244408 412.466
34.373 7.71288e-06 195.12 244410 412.466
34.374 7.71298e-06 195.117 244411 412.467
34.375 7.71308e-06 195.113 244412 412.468
34.376 7.71318e-06 195.11 244414 412.468
34.377 7.71328e-06 195.107 244415 412.469
34.378 7.71338e-06 195.104 244416 412.469
34.379 7.71347e-06 195.1 244417 412.47
34.38 7.71357e-06 195.097 244419 412.471
34.381 7.71367e-06 195.094 244420 412.471
34.382 7.71377e-06 195.091 244421 412.472
34.383 7.71387e-06 195.087 244423 412.473
34.384 7.71397e-06 195.084 244424 412.473
34.385 7.71407e-06 195.081 244425 412.474
34.386 7.71417e-06 195.078 244427 412.475
34.387 7.71426e-06 195.074 244428 412.475
34.388 7.71436e-06 195.071 244429 412.476
34.389 7.71446e-06 195.068 244430 412.476
34.39 7.71456e-06 195.065 244432 412.477
34.391 7.71466e-06 195.061 244433 412.478
34.392 7.71476e-06 195.058 244434 412.478
34.393 7.71486e-06 195.055 244436 412.479
34.394 7.71496e-06 195.052 244437 412.48
34.395 7.71506e-06 195.048 244438 412.48
34.396 7.71516e-06 195.045 244440 412.481
34.397 7.71526e-06 195.042 244441 412.481
34.398 7.71535e-06 195.039 244442 412.482
34.399 7.71545e-06 195.035 244444 412.483
34.4 7.71555e-06 195.032 244445 412.483
34.401 7.71565e-06 195.029 244446 412.484
34.402 7.71575e-06 195.026 244448 412.485
34.403 7.71585e-06 195.022 244449 412.485
34.404 7.71595e-06 195.019 244450 412.486
34.405 7.71605e-06 195.016 244451 412.487
34.406 7.71615e-06 195.013 244453 412.487
34.407 7.71625e-06 195.009 244454 412.488
34.408 7.71635e-06 195.006 244455 412.488
34.409 7.71645e-06 195.003 244457 412.489
34.41 7.71655e-06 195 244458 412.49
34.411 7.71665e-06 194.996 244459 412.49
34.412 7.71675e-06 194.993 244461 412.491
34.413 7.71685e-06 194.99 244462 412.492
34.414 7.71695e-06 194.986 244463 412.492
34.415 7.71705e-06 194.983 244465 412.493
34.416 7.71715e-06 194.98 244466 412.493
34.417 7.71725e-06 194.977 244467 412.494
34.418 7.71734e-06 194.973 244469 412.495
34.419 7.71744e-06 194.97 244470 412.495
34.42 7.71754e-06 194.967 244471 412.496
34.421 7.71764e-06 194.964 244473 412.497
34.422 7.71774e-06 194.96 244474 412.497
34.423 7.71784e-06 194.957 244475 412.498
34.424 7.71794e-06 194.954 244476 412.499
34.425 7.71804e-06 194.95 244478 412.499
34.426 7.71814e-06 194.947 244479 412.5
34.427 7.71824e-06 194.944 244480 412.5
34.428 7.71834e-06 194.941 244482 412.501
34.429 7.71844e-06 194.937 244483 412.502
34.43 7.71855e-06 194.934 244484 412.502
34.431 7.71865e-06 194.931 244486 412.503
34.432 7.71875e-06 194.927 244487 412.504
34.433 7.71885e-06 194.924 244488 412.504
34.434 7.71895e-06 194.921 244490 412.505
34.435 7.71905e-06 194.918 244491 412.506
