[x[mm], Area[m], Velocity[m/s]],[Pressure[Pa], Temperature[K]]
49.67 1.41698e-05 730.937 18259.3 186.73
49.68 1.41776e-05 731.003 18242.9 186.683
49.69 1.41854e-05 731.068 18226.6 186.635
49.7 1.41932e-05 731.134 18210.3 186.587
49.71 1.4201e-05 731.2 18194 186.539
49.72 1.42088e-05 731.265 18177.7 186.492
49.73 1.42166e-05 731.331 18161.4 186.444
49.74 1.42244e-05 731.396 18145.2 186.396
49.75 1.42322e-05 731.462 18128.9 186.349
49.76 1.42401e-05 731.527 18112.6 186.301
49.77 1.42479e-05 731.593 18096.4 186.253
49.78 1.42558e-05 731.659 18080.2 186.205
49.79 1.42636e-05 731.724 18064 186.158
49.8 1.42715e-05 731.79 18047.8 186.11
49.81 1.42794e-05 731.855 18031.6 186.062
49.82 1.42872e-05 731.921 18015.4 186.015
49.83 1.42951e-05 731.986 17999.3 185.967
49.84 1.4303e-05 732.051 17983.1 185.919
49.85 1.43109e-05 732.117 17967 185.871
49.86 1.43188e-05 732.182 17950.9 185.824
49.87 1.43267e-05 732.248 17934.7 185.776
49.88 1.43346e-05 732.313 17918.6 185.728
49.89 1.43425e-05 732.379 17902.6 185.681
49.9 1.43504e-05 732.444 17886.5 185.633
49.91 1.43584e-05 732.509 17870.4 185.586
49.92 1.43663e-05 732.575 17854.4 185.538
49.93 1.43742e-05 732.64 17838.3 185.49
49.94 1.43822e-05 732.705 17822.3 185.443
49.95 1.43901e-05 732.771 17806.3 185.395
49.96 1.43981e-05 732.836 17790.3 185.347
49.97 1.44061e-05 732.901 17774.3 185.3
49.98 1.4414e-05 732.966 17758.3 185.252
49.99 1.4422e-05 733.032 17742.3 185.204
50 1.443e-05 733.097 17726.4 185.157
50.01 1.4438e-05 733.162 17710.4 185.109
50.02 1.4446e-05 733.227 17694.5 185.062
50.03 1.4454e-05 733.293 17678.6 185.014
50.04 1.4462e-05 733.358 17662.7 184.966
50.05 1.447e-05 733.423 17646.8 184.919
50.06 1.4478e-05 733.488 17630.9 184.871
50.07 1.44861e-05 733.553 17615 184.824
50.08 1.44941e-05 733.619 17599.1 184.776
50.09 1.45021e-05 733.684 17583.3 184.729
50.1 1.45102e-05 733.749 17567.4 184.681
50.11 1.45182e-05 733.814 17551.6 184.633
50.12 1.45263e-05 733.879 17535.8 184.586
50.13 1.45344e-05 733.944 17520 184.538
50.14 1.45424e-05 734.009 17504.2 184.491
50.15 1.45505e-05 734.074 17488.4 184.443
50.16 1.45586e-05 734.139 17472.7 184.396
50.17 1.45667e-05 734.204 17456.9 184.348
50.18 1.45748e-05 734.269 17441.2 184.301
50.19 1.45829e-05 734.334 17425.4 184.253
50.2 1.4591e-05 734.399 17409.7 184.206
50.21 1.45991e-05 734.464 17394 184.158
50.22 1.46072e-05 734.529 17378.3 184.111
50.23 1.46154e-05 734.594 17362.6 184.063
50.24 1.46235e-05 734.659 17346.9 184.016
50.25 1.46316e-05 734.724 17331.3 183.968
50.26 1.46398e-05 734.789 17315.6 183.921
50.27 1.46479e-05 734.854 17300 183.873
50.28 1.46561e-05 734.919 17284.4 183.826
50.29 1.46643e-05 734.984 17268.7 183.778
50.3 1.46724e-05 735.049 17253.1 183.731
50.31 1.46806e-05 735.114 17237.6 183.683
50.32 1.46888e-05 735.178 17222 183.636
50.33 1.4697e-05 735.243 17206.4 183.589
50.34 1.47052e-05 735.308 17190.9 183.541
50.35 1.47134e-05 735.373 17175.3 183.494
50.36 1.47216e-05 735.438 17159.8 183.446
50.37 1.47298e-05 735.502 17144.3 183.399
50.38 1.47381e-05 735.567 17128.8 183.351
50.39 1.47463e-05 735.632 17113.3 183.304
50.4 1.47545e-05 735.697 17097.8 183.257
50.41 1.47628e-05 735.761 17082.3 183.209
50.42 1.4771e-05 735.826 17066.8 183.162
50.43 1.47793e-05 735.891 17051.4 183.114
50.44 1.47875e-05 735.955 17036 183.067
50.45 1.47958e-05 736.02 17020.5 183.02
50.46 1.48041e-05 736.085 17005.1 182.972
50.47 1.48123e-05 736.149 16989.7 182.925
50.48 1.48206e-05 736.214 16974.3 182.878
50.49 1.48289e-05 736.279 16959 182.83
50.5 1.48372e-05 736.343 16943.6 182.783
50.51 1.48455e-05 736.408 16928.2 182.736
50.52 1.48538e-05 736.473 16912.9 182.688
50.53 1.48622e-05 736.537 16897.6 182.641
50.54 1.48705e-05 736.602 16882.2 182.594
50.55 1.48788e-05 736.666 16866.9 182.546
50.56 1.48871e-05 736.731 16851.6 182.499
50.57 1.48955e-05 736.795 16836.4 182.452
50.58 1.49038e-05 736.86 16821.1 182.404
50.59 1.49122e-05 736.924 16805.8 182.357
50.6 1.49206e-05 736.989 16790.6 182.31
50.61 1.49289e-05 737.053 16775.3 182.263
50.62 1.49373e-05 737.118 16760.1 182.215
50.63 1.49457e-05 737.182 16744.9 182.168
50.64 1.49541e-05 737.246 16729.7 182.121
50.65 1.49625e-05 737.311 16714.5 182.073
50.66 1.49709e-05 737.375 16699.3 182.026
50.67 1.49793e-05 737.44 16684.2 181.979
50.68 1.49877e-05 737.504 16669 181.932
50.69 1.49961e-05 737.568 16653.9 181.884
50.7 1.50045e-05 737.633 16638.7 181.837
50.71 1.5013e-05 737.697 16623.6 181.79
50.72 1.50214e-05 737.761 16608.5 181.743
50.73 1.50299e-05 737.826 16593.4 181.696
50.74 1.50383e-05 737.89 16578.3 181.648
50.75 1.50468e-05 737.954 16563.3 181.601
50.76 1.50552e-05 738.018 16548.2 181.554
50.77 1.50637e-05 738.083 16533.2 181.507
50.78 1.50722e-05 738.147 16518.1 181.46
50.79 1.50807e-05 738.211 16503.1 181.412
50.8 1.50892e-05 738.275 16488.1 181.365
50.81 1.50977e-05 738.339 16473.1 181.318
50.82 1.51062e-05 738.404 16458.1 181.271
50.83 1.51147e-05 738.468 16443.1 181.224
50.84 1.51232e-05 738.532 16428.1 181.177
50.85 1.51317e-05 738.596 16413.2 181.13
50.86 1.51403e-05 738.66 16398.2 181.082
50.87 1.51488e-05 738.724 16383.3 181.035
50.88 1.51573e-05 738.788 16368.4 180.988
50.89 1.51659e-05 738.852 16353.5 180.941
50.9 1.51744e-05 738.916 16338.6 180.894
50.91 1.5183e-05 738.981 16323.7 180.847
50.92 1.51916e-05 739.045 16308.8 180.8
50.93 1.52001e-05 739.109 16294 180.753
50.94 1.52087e-05 739.173 16279.1 180.706
50.95 1.52173e-05 739.237 16264.3 180.658
50.96 1.52259e-05 739.301 16249.4 180.611
50.97 1.52345e-05 739.364 16234.6 180.564
50.98 1.52431e-05 739.428 16219.8 180.517
50.99 1.52517e-05 739.492 16205 180.47
51 1.52604e-05 739.556 16190.2 180.423
51.01 1.5269e-05 739.62 16175.5 180.376
51.02 1.52776e-05 739.684 16160.7 180.329
51.03 1.52863e-05 739.748 16146 180.282
51.04 1.52949e-05 739.812 16131.2 180.235
51.05 1.53036e-05 739.876 16116.5 180.188
51.06 1.53122e-05 739.94 16101.8 180.141
51.07 1.53209e-05 740.003 16087.1 180.094
51.08 1.53296e-05 740.067 16072.4 180.047
51.09 1.53383e-05 740.131 16057.7 180
51.1 1.53469e-05 740.195 16043.1 179.953
51.11 1.53556e-05 740.258 16028.4 179.906
51.12 1.53643e-05 740.322 16013.8 179.859
51.13 1.5373e-05 740.386 15999.1 179.812
51.14 1.53818e-05 740.45 15984.5 179.765
51.15 1.53905e-05 740.513 15969.9 179.718
51.16 1.53992e-05 740.577 15955.3 179.671
51.17 1.54079e-05 740.641 15940.7 179.624
51.18 1.54167e-05 740.704 15926.2 179.577
51.19 1.54254e-05 740.768 15911.6 179.53
51.2 1.54342e-05 740.832 15897.1 179.484
51.21 1.54429e-05 740.895 15882.5 179.437
51.22 1.54517e-05 740.959 15868 179.39
51.23 1.54605e-05 741.023 15853.5 179.343
51.24 1.54693e-05 741.086 15839 179.296
51.25 1.5478e-05 741.15 15824.5 179.249
51.26 1.54868e-05 741.213 15810 179.202
51.27 1.54956e-05 741.277 15795.5 179.155
51.28 1.55044e-05 741.34 15781.1 179.108
51.29 1.55133e-05 741.404 15766.6 179.062
51.3 1.55221e-05 741.467 15752.2 179.015
51.31 1.55309e-05 741.531 15737.8 178.968
51.32 1.55397e-05 741.594 15723.4 178.921
51.33 1.55486e-05 741.658 15709 178.874
51.34 1.55574e-05 741.721 15694.6 178.827
51.35 1.55663e-05 741.785 15680.2 178.781
51.36 1.55751e-05 741.848 15665.8 178.734
51.37 1.5584e-05 741.911 15651.5 178.687
51.38 1.55929e-05 741.975 15637.1 178.64
51.39 1.56018e-05 742.038 15622.8 178.593
51.4 1.56106e-05 742.101 15608.5 178.547
51.41 1.56195e-05 742.165 15594.2 178.5
51.42 1.56284e-05 742.228 15579.9 178.453
51.43 1.56373e-05 742.291 15565.6 178.406
51.44 1.56463e-05 742.355 15551.3 178.359
51.45 1.56552e-05 742.418 15537 178.313
51.46 1.56641e-05 742.481 15522.8 178.266
51.47 1.5673e-05 742.545 15508.5 178.219
51.48 1.5682e-05 742.608 15494.3 178.172
51.49 1.56909e-05 742.671 15480.1 178.126
51.5 1.56999e-05 742.734 15465.9 178.079
51.51 1.57088e-05 742.797 15451.7 178.032
51.52 1.57178e-05 742.861 15437.5 177.986
51.53 1.57268e-05 742.924 15423.3 177.939
51.54 1.57358e-05 742.987 15409.2 177.892
51.55 1.57447e-05 743.05 15395 177.846
51.56 1.57537e-05 743.113 15380.9 177.799
51.57 1.57627e-05 743.176 15366.8 177.752
51.58 1.57717e-05 743.239 15352.7 177.706
51.59 1.57808e-05 743.302 15338.6 177.659
51.6 1.57898e-05 743.365 15324.5 177.612
51.61 1.57988e-05 743.428 15310.4 177.566
51.62 1.58078e-05 743.491 15296.3 177.519
51.63 1.58169e-05 743.554 15282.3 177.472
51.64 1.58259e-05 743.617 15268.2 177.426
51.65 1.5835e-05 743.68 15254.2 177.379
51.66 1.5844e-05 743.743 15240.1 177.332
51.67 1.58531e-05 743.806 15226.1 177.286
51.68 1.58622e-05 743.869 15212.1 177.239
51.69 1.58713e-05 743.932 15198.1 177.193
51.7 1.58804e-05 743.995 15184.2 177.146
51.71 1.58894e-05 744.058 15170.2 177.1
51.72 1.58985e-05 744.121 15156.2 177.053
51.73 1.59077e-05 744.184 15142.3 177.006
51.74 1.59168e-05 744.247 15128.4 176.96
51.75 1.59259e-05 744.309 15114.4 176.913
51.76 1.5935e-05 744.372 15100.5 176.867
51.77 1.59442e-05 744.435 15086.6 176.82
51.78 1.59533e-05 744.498 15072.7 176.774
51.79 1.59625e-05 744.561 15058.9 176.727
51.8 1.59716e-05 744.623 15045 176.681
51.81 1.59808e-05 744.686 15031.1 176.634
51.82 1.59899e-05 744.749 15017.3 176.588
51.83 1.59991e-05 744.812 15003.5 176.541
51.84 1.60083e-05 744.874 14989.6 176.495
51.85 1.60175e-05 744.937 14975.8 176.448
51.86 1.60267e-05 745 14962 176.402
51.87 1.60359e-05 745.062 14948.3 176.355
51.88 1.60451e-05 745.125 14934.5 176.309
51.89 1.60543e-05 745.188 14920.7 176.262
51.9 1.60636e-05 745.25 14907 176.216
51.91 1.60728e-05 745.313 14893.2 176.17
51.92 1.6082e-05 745.375 14879.5 176.123
51.93 1.60913e-05 745.438 14865.8 176.077
51.94 1.61005e-05 745.5 14852.1 176.03
51.95 1.61098e-05 745.563 14838.4 175.984
51.96 1.6119e-05 745.625 14824.7 175.938
51.97 1.61283e-05 745.688 14811 175.891
51.98 1.61376e-05 745.75 14797.3 175.845
51.99 1.61469e-05 745.813 14783.7 175.798
52 1.61562e-05 745.875 14770 175.752
52.01 1.61655e-05 745.938 14756.4 175.706
52.02 1.61748e-05 746 14742.8 175.659
52.03 1.61841e-05 746.063 14729.2 175.613
52.04 1.61934e-05 746.125 14715.6 175.567
52.05 1.62028e-05 746.187 14702 175.52
52.06 1.62121e-05 746.25 14688.4 175.474
52.07 1.62214e-05 746.312 14674.9 175.428
52.08 1.62308e-05 746.374 14661.3 175.381
52.09 1.62401e-05 746.437 14647.8 175.335
52.1 1.62495e-05 746.499 14634.2 175.289
52.11 1.62589e-05 746.561 14620.7 175.243
52.12 1.62682e-05 746.624 14607.2 175.196
52.13 1.62776e-05 746.686 14593.7 175.15
52.14 1.6287e-05 746.748 14580.2 175.104
52.15 1.62964e-05 746.81 14566.8 175.057
52.16 1.63058e-05 746.873 14553.3 175.011
52.17 1.63152e-05 746.935 14539.8 174.965
52.18 1.63247e-05 746.997 14526.4 174.919
52.19 1.63341e-05 747.059 14513 174.873
52.2 1.63435e-05 747.121 14499.5 174.826
52.21 1.63529e-05 747.183 14486.1 174.78
52.22 1.63624e-05 747.246 14472.7 174.734
52.23 1.63718e-05 747.308 14459.4 174.688
52.24 1.63813e-05 747.37 14446 174.642
52.25 1.63908e-05 747.432 14432.6 174.595
52.26 1.64002e-05 747.494 14419.3 174.549
52.27 1.64097e-05 747.556 14405.9 174.503
52.28 1.64192e-05 747.618 14392.6 174.457
52.29 1.64287e-05 747.68 14379.3 174.411
52.3 1.64382e-05 747.742 14366 174.365
52.31 1.64477e-05 747.804 14352.7 174.319
52.32 1.64572e-05 747.866 14339.4 174.272
52.33 1.64668e-05 747.928 14326.1 174.226
52.34 1.64763e-05 747.99 14312.8 174.18
52.35 1.64858e-05 748.052 14299.6 174.134
52.36 1.64954e-05 748.114 14286.3 174.088
52.37 1.65049e-05 748.176 14273.1 174.042
52.38 1.65145e-05 748.237 14259.9 173.996
52.39 1.65241e-05 748.299 14246.7 173.95
52.4 1.65336e-05 748.361 14233.5 173.904
52.41 1.65432e-05 748.423 14220.3 173.858
52.42 1.65528e-05 748.485 14207.1 173.812
52.43 1.65624e-05 748.547 14194 173.766
52.44 1.6572e-05 748.608 14180.8 173.72
52.45 1.65816e-05 748.67 14167.7 173.674
52.46 1.65912e-05 748.732 14154.5 173.628
52.47 1.66008e-05 748.794 14141.4 173.582
52.48 1.66105e-05 748.855 14128.3 173.536
52.49 1.66201e-05 748.917 14115.2 173.49
52.5 1.66297e-05 748.979 14102.1 173.444
52.51 1.66394e-05 749.04 14089 173.398
52.52 1.66491e-05 749.102 14076 173.352
52.53 1.66587e-05 749.164 14062.9 173.306
52.54 1.66684e-05 749.225 14049.9 173.26
52.55 1.66781e-05 749.287 14036.8 173.214
52.56 1.66878e-05 749.348 14023.8 173.168
52.57 1.66974e-05 749.41 14010.8 173.122
52.58 1.67071e-05 749.472 13997.8 173.076
52.59 1.67169e-05 749.533 13984.8 173.03
52.6 1.67266e-05 749.595 13971.8 172.984
52.61 1.67363e-05 749.656 13958.8 172.938
52.62 1.6746e-05 749.718 13945.9 172.892
52.63 1.67558e-05 749.779 13932.9 172.847
52.64 1.67655e-05 749.841 13920 172.801
52.65 1.67752e-05 749.902 13907.1 172.755
52.66 1.6785e-05 749.963 13894.2 172.709
52.67 1.67948e-05 750.025 13881.3 172.663
52.68 1.68045e-05 750.086 13868.4 172.617
52.69 1.68143e-05 750.148 13855.5 172.571
52.7 1.68241e-05 750.209 13842.6 172.526
52.71 1.68339e-05 750.27 13829.7 172.48
52.72 1.68437e-05 750.332 13816.9 172.434
52.73 1.68535e-05 750.393 13804.1 172.388
52.74 1.68633e-05 750.454 13791.2 172.342
52.75 1.68731e-05 750.516 13778.4 172.297
52.76 1.6883e-05 750.577 13765.6 172.251
52.77 1.68928e-05 750.638 13752.8 172.205
52.78 1.69026e-05 750.699 13740 172.159
52.79 1.69125e-05 750.761 13727.2 172.114
52.8 1.69224e-05 750.822 13714.5 172.068
52.81 1.69322e-05 750.883 13701.7 172.022
52.82 1.69421e-05 750.944 13689 171.976
52.83 1.6952e-05 751.005 13676.3 171.931
52.84 1.69619e-05 751.067 13663.5 171.885
52.85 1.69717e-05 751.128 13650.8 171.839
52.86 1.69816e-05 751.189 13638.1 171.794
52.87 1.69916e-05 751.25 13625.4 171.748
52.88 1.70015e-05 751.311 13612.8 171.702
52.89 1.70114e-05 751.372 13600.1 171.657
52.9 1.70213e-05 751.433 13587.4 171.611
52.91 1.70313e-05 751.494 13574.8 171.565
52.92 1.70412e-05 751.555 13562.1 171.52
52.93 1.70512e-05 751.616 13549.5 171.474
52.94 1.70611e-05 751.677 13536.9 171.428
52.95 1.70711e-05 751.738 13524.3 171.383
52.96 1.70811e-05 751.799 13511.7 171.337
52.97 1.7091e-05 751.86 13499.1 171.292
52.98 1.7101e-05 751.921 13486.6 171.246
52.99 1.7111e-05 751.982 13474 171.2
53 1.7121e-05 752.043 13461.4 171.155
53.01 1.7131e-05 752.104 13448.9 171.109
53.02 1.7141e-05 752.164 13436.4 171.064
53.03 1.71511e-05 752.225 13423.9 171.018
53.04 1.71611e-05 752.286 13411.4 170.973
53.05 1.71711e-05 752.347 13398.9 170.927
53.06 1.71812e-05 752.408 13386.4 170.881
53.07 1.71912e-05 752.469 13373.9 170.836
53.08 1.72013e-05 752.529 13361.4 170.79
53.09 1.72114e-05 752.59 13349 170.745
53.1 1.72214e-05 752.651 13336.5 170.699
53.11 1.72315e-05 752.711 13324.1 170.654
53.12 1.72416e-05 752.772 13311.7 170.609
53.13 1.72517e-05 752.833 13299.3 170.563
53.14 1.72618e-05 752.894 13286.9 170.518
53.15 1.72719e-05 752.954 13274.5 170.472
53.16 1.7282e-05 753.015 13262.1 170.427
53.17 1.72922e-05 753.075 13249.7 170.381
53.18 1.73023e-05 753.136 13237.4 170.336
53.19 1.73124e-05 753.197 13225 170.29
53.2 1.73226e-05 753.257 13212.7 170.245
53.21 1.73328e-05 753.318 13200.4 170.2
53.22 1.73429e-05 753.378 13188 170.154
53.23 1.73531e-05 753.439 13175.7 170.109
53.24 1.73633e-05 753.499 13163.4 170.063
53.25 1.73734e-05 753.56 13151.1 170.018
53.26 1.73836e-05 753.62 13138.9 169.973
53.27 1.73938e-05 753.681 13126.6 169.927
53.28 1.7404e-05 753.741 13114.4 169.882
53.29 1.74143e-05 753.802 13102.1 169.837
53.3 1.74245e-05 753.862 13089.9 169.791
53.31 1.74347e-05 753.922 13077.7 169.746
53.32 1.7445e-05 753.983 13065.4 169.701
53.33 1.74552e-05 754.043 13053.2 169.656
53.34 1.74654e-05 754.103 13041 169.61
53.35 1.74757e-05 754.164 13028.9 169.565
53.36 1.7486e-05 754.224 13016.7 169.52
53.37 1.74962e-05 754.284 13004.5 169.474
53.38 1.75065e-05 754.345 12992.4 169.429
53.39 1.75168e-05 754.405 12980.2 169.384
53.4 1.75271e-05 754.465 12968.1 169.339
53.41 1.75374e-05 754.525 12956 169.293
53.42 1.75477e-05 754.586 12943.9 169.248
53.43 1.7558e-05 754.646 12931.8 169.203
53.44 1.75684e-05 754.706 12919.7 169.158
53.45 1.75787e-05 754.766 12907.6 169.113
53.46 1.7589e-05 754.826 12895.6 169.067
53.47 1.75994e-05 754.886 12883.5 169.022
53.48 1.76097e-05 754.947 12871.5 168.977
53.49 1.76201e-05 755.007 12859.4 168.932
53.5 1.76305e-05 755.067 12847.4 168.887
53.51 1.76409e-05 755.127 12835.4 168.842
53.52 1.76512e-05 755.187 12823.4 168.797
53.53 1.76616e-05 755.247 12811.4 168.751
53.54 1.7672e-05 755.307 12799.4 168.706
53.55 1.76824e-05 755.367 12787.4 168.661
53.56 1.76929e-05 755.427 12775.5 168.616
53.57 1.77033e-05 755.487 12763.5 168.571
53.58 1.77137e-05 755.547 12751.6 168.526
53.59 1.77242e-05 755.607 12739.7 168.481
53.6 1.77346e-05 755.667 12727.7 168.436
53.61 1.77451e-05 755.726 12715.8 168.391
53.62 1.77555e-05 755.786 12703.9 168.346
53.63 1.7766e-05 755.846 12692 168.301
53.64 1.77765e-05 755.906 12680.1 168.256
53.65 1.77869e-05 755.966 12668.3 168.211
53.66 1.77974e-05 756.026 12656.4 168.166
53.67 1.78079e-05 756.086 12644.6 168.121
53.68 1.78184e-05 756.145 12632.7 168.076
53.69 1.78289e-05 756.205 12620.9 168.031
53.7 1.78395e-05 756.265 12609.1 167.986
53.71 1.785e-05 756.325 12597.3 167.941
53.72 1.78605e-05 756.384 12585.5 167.896
53.73 1.78711e-05 756.444 12573.7 167.851
53.74 1.78816e-05 756.504 12561.9 167.806
53.75 1.78922e-05 756.563 12550.1 167.761
53.76 1.79028e-05 756.623 12538.4 167.716
53.77 1.79133e-05 756.683 12526.6 167.671
53.78 1.79239e-05 756.742 12514.9 167.626
53.79 1.79345e-05 756.802 12503.2 167.581
53.8 1.79451e-05 756.861 12491.5 167.536
53.81 1.79557e-05 756.921 12479.8 167.492
53.82 1.79663e-05 756.981 12468.1 167.447
53.83 1.79769e-05 757.04 12456.4 167.402
53.84 1.79876e-05 757.1 12444.7 167.357
53.85 1.79982e-05 757.159 12433 167.312
53.86 1.80088e-05 757.219 12421.4 167.267
53.87 1.80195e-05 757.278 12409.7 167.223
53.88 1.80301e-05 757.337 12398.1 167.178
53.89 1.80408e-05 757.397 12386.5 167.133
53.9 1.80515e-05 757.456 12374.9 167.088
53.91 1.80622e-05 757.516 12363.2 167.043
53.92 1.80728e-05 757.575 12351.7 166.999
53.93 1.80835e-05 757.635 12340.1 166.954
53.94 1.80942e-05 757.694 12328.5 166.909
53.95 1.81049e-05 757.753 12316.9 166.864
53.96 1.81157e-05 757.813 12305.4 166.82
53.97 1.81264e-05 757.872 12293.8 166.775
53.98 1.81371e-05 757.931 12282.3 166.73
53.99 1.81479e-05 757.99 12270.8 166.685
54 1.81586e-05 758.05 12259.3 166.641
54.01 1.81694e-05 758.109 12247.8 166.596
54.02 1.81801e-05 758.168 12236.3 166.551
54.03 1.81909e-05 758.227 12224.8 166.507
54.04 1.82017e-05 758.286 12213.3 166.462
54.05 1.82125e-05 758.346 12201.8 166.417
54.06 1.82233e-05 758.405 12190.4 166.373
54.07 1.82341e-05 758.464 12178.9 166.328
54.08 1.82449e-05 758.523 12167.5 166.283
54.09 1.82557e-05 758.582 12156.1 166.239
54.1 1.82665e-05 758.641 12144.7 166.194
54.11 1.82774e-05 758.7 12133.3 166.15
54.12 1.82882e-05 758.759 12121.9 166.105
54.13 1.8299e-05 758.818 12110.5 166.06
54.14 1.83099e-05 758.877 12099.1 166.016
54.15 1.83208e-05 758.936 12087.8 165.971
54.16 1.83316e-05 758.995 12076.4 165.927
54.17 1.83425e-05 759.054 12065.1 165.882
54.18 1.83534e-05 759.113 12053.7 165.838
54.19 1.83643e-05 759.172 12042.4 165.793
54.2 1.83752e-05 759.231 12031.1 165.749
54.21 1.83861e-05 759.29 12019.8 165.704
54.22 1.8397e-05 759.349 12008.5 165.66
54.23 1.8408e-05 759.408 11997.2 165.615
54.24 1.84189e-05 759.467 11985.9 165.571
54.25 1.84298e-05 759.525 11974.7 165.526
54.26 1.84408e-05 759.584 11963.4 165.482
54.27 1.84517e-05 759.643 11952.2 165.437
54.28 1.84627e-05 759.702 11940.9 165.393
54.29 1.84737e-05 759.761 11929.7 165.348
54.3 1.84847e-05 759.819 11918.5 165.304
54.31 1.84956e-05 759.878 11907.3 165.259
54.32 1.85066e-05 759.937 11896.1 165.215
54.33 1.85176e-05 759.996 11884.9 165.171
54.34 1.85287e-05 760.054 11873.7 165.126
54.35 1.85397e-05 760.113 11862.6 165.082
54.36 1.85507e-05 760.172 11851.4 165.038
54.37 1.85617e-05 760.23 11840.3 164.993
54.38 1.85728e-05 760.289 11829.1 164.949
54.39 1.85838e-05 760.347 11818 164.904
54.4 1.85949e-05 760.406 11806.9 164.86
54.41 1.8606e-05 760.465 11795.8 164.816
54.42 1.8617e-05 760.523 11784.7 164.772
54.43 1.86281e-05 760.582 11773.6 164.727
54.44 1.86392e-05 760.64 11762.5 164.683
54.45 1.86503e-05 760.699 11751.4 164.639
54.46 1.86614e-05 760.757 11740.4 164.594
54.47 1.86725e-05 760.816 11729.3 164.55
54.48 1.86836e-05 760.874 11718.3 164.506
54.49 1.86948e-05 760.932 11707.3 164.462
54.5 1.87059e-05 760.991 11696.3 164.417
54.51 1.87171e-05 761.049 11685.3 164.373
54.52 1.87282e-05 761.108 11674.3 164.329
54.53 1.87394e-05 761.166 11663.3 164.285
54.54 1.87505e-05 761.224 11652.3 164.24
54.55 1.87617e-05 761.283 11641.3 164.196
54.56 1.87729e-05 761.341 11630.4 164.152
54.57 1.87841e-05 761.399 11619.4 164.108
54.58 1.87953e-05 761.458 11608.5 164.064
54.59 1.88065e-05 761.516 11597.5 164.02
54.6 1.88177e-05 761.574 11586.6 163.975
54.61 1.88289e-05 761.632 11575.7 163.931
54.62 1.88402e-05 761.69 11564.8 163.887
54.63 1.88514e-05 761.749 11553.9 163.843
54.64 1.88627e-05 761.807 11543 163.799
54.65 1.88739e-05 761.865 11532.2 163.755
54.66 1.88852e-05 761.923 11521.3 163.711
54.67 1.88964e-05 761.981 11510.4 163.667
54.68 1.89077e-05 762.039 11499.6 163.623
54.69 1.8919e-05 762.097 11488.8 163.579
54.7 1.89303e-05 762.155 11477.9 163.535
54.71 1.89416e-05 762.214 11467.1 163.49
54.72 1.89529e-05 762.272 11456.3 163.446
54.73 1.89642e-05 762.33 11445.5 163.402
54.74 1.89756e-05 762.388 11434.7 163.358
54.75 1.89869e-05 762.446 11424 163.314
54.76 1.89982e-05 762.504 11413.2 163.27
54.77 1.90096e-05 762.562 11402.4 163.226
54.78 1.90209e-05 762.619 11391.7 163.182
54.79 1.90323e-05 762.677 11380.9 163.139
54.8 1.90437e-05 762.735 11370.2 163.095
54.81 1.90551e-05 762.793 11359.5 163.051
54.82 1.90665e-05 762.851 11348.8 163.007
54.83 1.90779e-05 762.909 11338.1 162.963
54.84 1.90893e-05 762.967 11327.4 162.919
54.85 1.91007e-05 763.025 11316.7 162.875
54.86 1.91121e-05 763.082 11306 162.831
54.87 1.91235e-05 763.14 11295.4 162.787
54.88 1.9135e-05 763.198 11284.7 162.743
54.89 1.91464e-05 763.256 11274.1 162.699
54.9 1.91579e-05 763.313 11263.5 162.656
54.91 1.91693e-05 763.371 11252.8 162.612
54.92 1.91808e-05 763.429 11242.2 162.568
54.93 1.91923e-05 763.486 11231.6 162.524
54.94 1.92038e-05 763.544 11221 162.48
54.95 1.92153e-05 763.602 11210.4 162.436
54.96 1.92268e-05 763.659 11199.9 162.393
54.97 1.92383e-05 763.717 11189.3 162.349
54.98 1.92498e-05 763.775 11178.7 162.305
54.99 1.92613e-05 763.832 11168.2 162.261
55 1.92729e-05 763.89 11157.6 162.218
55.01 1.92844e-05 763.947 11147.1 162.174
55.02 1.9296e-05 764.005 11136.6 162.13
55.03 1.93075e-05 764.062 11126.1 162.086
55.04 1.93191e-05 764.12 11115.6 162.043
55.05 1.93307e-05 764.177 11105.1 161.999
55.06 1.93422e-05 764.235 11094.6 161.955
55.07 1.93538e-05 764.292 11084.1 161.911
55.08 1.93654e-05 764.35 11073.7 161.868
55.09 1.9377e-05 764.407 11063.2 161.824
55.1 1.93887e-05 764.464 11052.8 161.78
55.11 1.94003e-05 764.522 11042.3 161.737
55.12 1.94119e-05 764.579 11031.9 161.693
55.13 1.94236e-05 764.636 11021.5 161.65
55.14 1.94352e-05 764.694 11011.1 161.606
55.15 1.94469e-05 764.751 11000.7 161.562
55.16 1.94585e-05 764.808 10990.3 161.519
55.17 1.94702e-05 764.866 10979.9 161.475
55.18 1.94819e-05 764.923 10969.6 161.431
55.19 1.94936e-05 764.98 10959.2 161.388
55.2 1.95053e-05 765.037 10948.9 161.344
55.21 1.9517e-05 765.095 10938.5 161.301
55.22 1.95287e-05 765.152 10928.2 161.257
55.23 1.95404e-05 765.209 10917.9 161.214
55.24 1.95521e-05 765.266 10907.5 161.17
55.25 1.95639e-05 765.323 10897.2 161.127
55.26 1.95756e-05 765.38 10886.9 161.083
55.27 1.95874e-05 765.437 10876.7 161.04
55.28 1.95991e-05 765.494 10866.4 160.996
55.29 1.96109e-05 765.552 10856.1 160.953
